8098, 9, 4225330, 9, -6951, 0, 0
8098, 9, 4225330, 9, -6951, -7298, -6278
8098, 9, 4225330, 9, -6951, -7298, -6278
8098, 9, 4225330, 9, -6951, -7298, -6278
8098, 9, 4225330, 9, -6951, -7298, -6278
16098, 9, 4225330, 9, 16915, 0, 0
16098, 9, 4225330, 9, 16915, -26890, -30219
16098, 9, 4225330, 9, 16915, -26890, -30219
16098, 9, 4225330, 9, 16915, -26890, -30219
16098, 9, 4225330, 9, 16915, -26890, -30219
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
-4355, 9, 4225330, 9, -11436, 0, 0
31584, -6946, 0, 0, 0, 0, 0
31584, -6946, 12857, -26812, 0, 0, 0
