-30436, -29324, 0, 0
-30436, -29324, 9230, -29131
-30436, -29324, 9230, -29131
-30436, -29324, 9230, -29131
-30436, -29324, 9230, -29131
-30373, 14951, 0, 0
-30373, 14951, -16703, 7786
-30373, 14951, -16703, 7786
-30373, 14951, -16703, 7786
-30373, 14951, -16703, 7786
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-20066, -25935, 0, 0
-20066, -25935, 4572, -6251
-20066, -25935, 4572, -6251
-20066, -25935, 4572, -6251
-20066, -25935, 4572, -6251
-19713, 30743, 0, 0
-19713, 30743, 28296, 18153
-16653, 28969, 0, 0
-16653, 28969, 2240, 0
-16653, 28969, 2240, 0
-16653, 28969, 2240, 15700
-16653, 28969, 2240, 15700
9248, -15820, 0, 0
9248, -15820, -15454, 0
9248, -15820, -15454, 0
9248, -15820, -15454, 25567
9248, -15820, -15454, 25567
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-18763, -9296, 0, 0
-18763, -9296, -12098, 0
-18763, -9296, -12098, 0
-18763, -9296, -12098, -15676
-18763, -9296, -12098, -15676
4077, 7112, 0, 0
4077, 7112, -23844, 0
4077, 7112, -23844, 0
4077, 7112, -23844, -1503
4077, 7112, -23844, -1503
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 25600, 0, 0
100, 0, -15360, 1
2500, 0, 0, 0
3780, 22656, -1154, -30841
196, 100, 0, -15351
452, 0, 0, 14387
-9728, -31065, 236, 0
-15148, -15351, 0, 0
-1, -257, 25781, -22747
0, 0, 1, 0
0, 100, 256, -258
14135, 14135, 14135, 14135
0, 0, 0, 0
-15360, 9, 0, 25600
-2788, 1, 0, -10433
14381, 304, 0, 256
0, 0, 0, 0
196, 2048, 7580, 28659
5828, 13101, 100, 0
