-13132, 0, -14068, 4225330, 9, -7055397686909446912
-13132, 26613, -14068, 4225330, 9, -7055397686909446912
-13132, 26613, -14068, 4225330, 9, -7055397686909446912
-13132, 26613, -14068, 4225330, 9, -7055397686909446912
-13132, 26613, -14068, 4225330, 9, -7055397686909446912
-13170, 0, -4313, 4225330, 9, -7055397686909446912
-13170, 7819, -4313, 4225330, 9, -7055397686909446912
-13170, 7819, -4313, 4225330, 9, -7055397686909446912
-13170, 7819, -4313, 4225330, 9, -7055397686909446912
-13170, 7819, -4313, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
16163, 0, -15148, 4225330, 9, -7055397686909446912
16163, 15613, -15148, 4225330, 9, -7055397686909446912
16163, 15613, -15148, 4225330, 9, -7055397686909446912
16163, 15613, -15148, 4225330, 9, -7055397686909446912
16163, 15613, -15148, 4225330, 9, -7055397686909446912
509, 0, 18494, 4225330, 9, -7055397686909446912
509, -14058, 18494, 4225330, 9, -7055397686909446912
509, -14058, 18494, 4225330, 9, -7055397686909446912
509, -14058, 18494, 4225330, 9, -7055397686909446912
509, -14058, 18494, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
-15348, -14558, 19535, 4225330, 9, -7055397686909446912
12544, 0, 100, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
255, 0, 0, 4225330, 9, -7055397686909446912
126, 25855, 68, 4225330, 9, -7055397686909446912
8425, 4369, 4369, 4225330, 9, -7055397686909446912
126, 25855, 68, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
-25187, 100, -25187, 4225330, 9, -7055397686909446912
0, 0, 0, 4225330, 9, -7055397686909446912
256, 0, 0, 4225330, 9, -7055397686909446912
126, 25855, 68, 4225330, 9, -7055397686909446912
35, 256, 0, 4225330, 9, -7055397686909446912
