-13099, 6363, 0, 4225330, 9, 5014766857046127616
-13099, 6363, 32750, 4225330, 9, 5014766857046127616
-13099, 6363, 32750, 4225330, 9, 5014766857046127616
-13099, 6363, 32750, 4225330, 9, 5014766857046127616
-13099, 6363, 32750, 4225330, 9, 5014766857046127616
-29074, 22560, 0, 4225330, 9, 5014766857046127616
-29074, 22560, -31709, 4225330, 9, 5014766857046127616
-22757, 5399, 0, 0, 0, 0
-22757, 5399, 24235, -31013, 0, 0
-22757, 5399, 24235, -31013, -632, 0
-22757, 5399, 24235, -31013, -632, 19813
-22757, 5399, 24235, -31013, -632, 19813
12888, -31301, 0, 0, 0, 0
