-5373, -27143, 0, 4225330, 9, 2921082202103862784
-5373, -27143, 18719, 4225330, 9, 2921082202103862784
-5373, -27143, 18719, 4225330, 9, 2921082202103862784
-5373, -27143, 18719, 4225330, 9, 2921082202103862784
-5373, -27143, 18719, 4225330, 9, 2921082202103862784
25309, -4735, 0, 4225330, 9, 2921082202103862784
25309, -4735, -27321, 4225330, 9, 2921082202103862784
25309, -4735, -27321, 4225330, 9, 2921082202103862784
25309, -4735, -27321, 4225330, 9, 2921082202103862784
25309, -4735, -27321, 4225330, 9, 2921082202103862784
0, 0, 0, 4225330, 9, 2921082202103862784
0, 0, 0, 4225330, 9, 2921082202103862784
0, 0, 0, 4225330, 9, 2921082202103862784
0, 0, 0, 4225330, 9, 2921082202103862784
0, 0, 0, 4225330, 9, 2921082202103862784
14588, 29606, 0, 4225330, 9, 2921082202103862784
14588, 29606, 5589, 4225330, 9, 2921082202103862784
14588, 29606, 5589, 4225330, 9, 2921082202103862784
14588, 29606, 5589, 4225330, 9, 2921082202103862784
14588, 29606, 5589, 4225330, 9, 2921082202103862784
28183, 707, 0, 4225330, 9, 2921082202103862784
28183, 707, 21914, 4225330, 9, 2921082202103862784
28183, 707, 21914, 4225330, 9, 2921082202103862784
28183, 707, 21914, 4225330, 9, 2921082202103862784
28183, 707, 21914, 4225330, 9, 2921082202103862784
0, 0, 0, 4225330, 9, 2921082202103862784
0, 0, 0, 4225330, 9, 2921082202103862784
0, 0, 0, 4225330, 9, 2921082202103862784
0, 0, 0, 4225330, 9, 2921082202103862784
0, 0, 0, 4225330, 9, 2921082202103862784
2, -1278, 0, 4225330, 9, 2921082202103862784
13603, 2, 0, 4225330, 9, 2921082202103862784
-21720, 17210, 0, 0, 0, 0
-21720, 17210, 27572, 10160, 0, 0
-21720, 17210, 27572, 10160, -6600, 0
-21720, 17210, 27572, 10160, -6600, 5986
-21720, 17210, 27572, 10160, -6600, 5986
-21478, 11754, 0, 0, 0, 0
-21478, 11754, 14736, -19081, 0, 0
-21478, 11754, 14736, -19081, 21570, 0
-21478, 11754, 14736, -19081, 21570, -16226
-21478, 11754, 14736, -19081, 21570, -16226
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
4723, -1154, 0, 0, 0, 0
4723, -1154, 9595, 9951, 0, 0
4723, -1154, 9595, 9951, -21368, 0
4723, -1154, 9595, 9951, -21368, -23189
4723, -1154, 9595, 9951, -21368, -23189
13474, -1461, 0, 0, 0, 0
13474, -1461, 32742, 25706, 0, 0
13474, -1461, 32742, 25706, 20919, 0
13474, -1461, 32742, 25706, 20919, -13732
13474, -1461, 32742, 25706, 20919, -13732
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 9984, -3312, 12697, 0, -20818
30464, 189, 0, 0, 0, 8
0, 0, 0, 4135, 0, 0
0, 0, 250, 4107, 171, 0
4723, 126, 0, 0, 9984, -1029
20, 0, 0, 0, 4135, 5136
5136, 0, 0, 0, 0, 9
16, 0, 0, 9984, 16, 0
235, 0, 0, 0, -15351, 0
-15084, -8911, -22552, 18030, 180, 255
30464, 189, 0, 0, 0, 9
5122, 0, 0, 0, 0, 13704
5122, 0, 20, 0, 0, 15417
22102, 22102, 7708, -15365, -15395, 7112
2, 14058, 20715, -16663, 28970, 0
-28736, -15241, 9, 0, 30, 0
-15340, 9, 0, 0, -2304, 0
11757, 55, 0, 4096, 10000, 0
-32112, 0, 20, 0, 0, 0
5136, 0, 0, 0, 0, 9
2, 0, 0, 0, 0, 20
2, 0, 0, 196, 20, 0
-10224, 0, 0, 0, 0, 0
16, 0, -24499, 4394, -29965, -16049
5120, 0, 0, 0, 2, 0
4098, 0, 0, 5316, 0, -14336
20, 14388, 14133, 55, 0, 0
227, 0, 0, 0, 512, 0
0, 0, 0, 0, 0, 0
2, 234, 0, 0, 0, 0
5138, 0, 0, 16, 0, 2
255, 0, 0, 0, -15350, 0
4723, 126, 0, 0, -15360, 0
5146, 0, 0, 0, 0, 0
5132, 0, 0, 2500, 0, 126
2, 0, -256, 0, 4096, 0
0, 0, 0, 10000, 0, 2500
16, 0, 0, 1, 0, 0
16739, -6, 0, 0, 0, -32512
2, 0, 0, 0, 0, 20
-16876, -16706, -16706, 2, 0, 0
-15164, 9, 0, 0, 0, 0
235, 0, 0, 0, 0, 0
235, -26112, -23766, -7221, 31672, -28280
28527, 111, 0, 0, 0, 512
121, 0, 0, 0, 0, 0
30464, 189, 0, 0, 0, 8
-30732, 0, 0, -15359, 25127, 9984
0, 0, 9, 512, 0, 13771
