9561, -31686, 0
9561, -31686, 15457
9561, -31686, 15457
9561, -31686, 15457
9561, -31686, 15457
11442, -19860, 0
11442, -19860, -26781
11442, -19860, -26781
11442, -19860, -26781
11442, -19860, -26781
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
7793, -19952, 0
7793, -19952, -4406
7793, -19952, -4406
7793, -19952, -4406
7793, -19952, -4406
9253, -31266, 0
9253, -31266, -26520
9253, -31266, -26520
9253, -31266, -26520
9253, -31266, -26520
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
1, 0, 0
25854, 1, 1
155, 0, 0
113, 0, -256
11620, 14644, 57
0, 0, 0
0, 0, 0
0, 256, 0
4697, 4626, 4626
-13357, -2920, 0
-13357, -2920, 0
-13357, -2920, 0
-13357, -2920, -11859
-13357, -2920, -11859
-11467, -15293, 0
-11467, -15293, 0
-11467, -15293, 0
-11467, -15293, -9854
-11467, -15293, -9854
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
12423, -7808, 0
12423, -7808, 0
12423, -7808, 0
12423, -7808, 2426
12423, -7808, 2426
-1202, -17966, 0
-1202, -17966, 0
-1202, -17966, 0
-1202, -17966, -25418
-1202, -17966, -25418
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
256, 100, 100
