-19151, 9, 4225330, 9, 16091, 0, 0
-19151, 9, 4225330, 9, 16091, -31600, -11721
-19151, 9, 4225330, 9, 16091, -31600, -11721
-19151, 9, 4225330, 9, 16091, -31600, -11721
-19151, 9, 4225330, 9, 16091, -31600, -11721
-13606, 9, 4225330, 9, -8605, 0, 0
-13606, 9, 4225330, 9, -8605, 8868, 27097
-13606, 9, 4225330, 9, -8605, 8868, 27097
-13606, 9, 4225330, 9, -8605, 8868, 27097
-13606, 9, 4225330, 9, -8605, 8868, 27097
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
22408, 9, 4225330, 9, 2788, 0, 0
22408, 1, 1, 1, 2788, 3249, -16119
22408, 1, 1, 1, 2788, 3249, -16119
22408, 1, 1, 1, 2788, 3249, -16119
22408, 1, 1, 1, 2788, 3249, -16119
-31904, 1, 1, 1, -19428, 0, 0
-31904, 1, 1, 1, -19428, -20011, -9429
-31904, 1, 1, 1, -19428, -20011, -9429
-31904, 1, 1, 1, -19428, -20011, -9429
-31904, 1, 1, 1, -19428, -20011, -9429
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
1, 1, 1, 1, 0, 8737, 1
0, 1, 1, 1, 3072, -15476, 364
-3584, 1, 1, 1, 474, 0, 256
1, 1, 1, 1, 0, 256, -24930
4096, 1, 1, 1, 39, 0, 0
1, 1, 1, 1, 1, 0, 0
4097, 1, 1, 1, 0, 256, 0
-3584, 1, 1, 1, 474, 3072, 3084
0, 1, 1, 1, 0, 0, 0
25, 1, 1, 1, 0, 10000, 0
-31392, 1, 1, 1, 4241, 1, 0
256, 1, 1, 1, 0, 9984, 4096
1, 1, 1, 1, 28, 256, 0
4192, 1, 1, 1, 39, 0, 0
272, 1, 1, 1, 0, 256, 0
-6789, 1, 1, 1, 25850, 0, 0
-31392, 1, 1, 1, 11665, 54, 0
483, 1, 1, 1, 1, 0, 27904
-20579, 1, 1, 1, -21598, -3254, 25335
1, 1, 1, 1, 0, 256, 0
257, 1, 1, 1, 416, 21497, -18320
4096, 1, 1, 1, 39, 256, 0
-19876, 1, 1, 1, -19790, -19790, -19790
1025, 1, 1, 1, 0, 0, 0
-20579, 1, 1, 1, -21598, -3254, 25335
256, 1, 1, 1, 0, 3072, 3084
14592, 1, 1, 1, -255, 0, 13369
14080, 1, 1, 1, 11520, 13880, 14385
0, 1, 1, 1, -471, 18318, -13167
109, 1, 1, 1, 0, 0, 10000
256, 1, 1, 1, 0, 9984, 4096
272, 1, 1, 1, 0, 256, 0
-3296, 1, 1, 1, 0, 1, 0
4265, 1, 1, 1, 39, -22784, 423
10000, 1, 1, 1, 1, 0, 13105
0, 1, 1, 1, 26605, 0, 0
-9017, 1, 1, 1, 10000, 0, 1
-256, 1, 1, 1, 247, 0, 256
10000, 1, 1, 1, 0, 256, 0
-16300, 1, 1, 1, 12811, 1, 0
1, 1, 1, 1, 1, 256, 0
-9017, 1, 1, 1, 10000, 0, 1
6752, 1, 1, 1, 31, 0, 256
-31904, 1, 1, 1, -9983, 11719, 29903
1, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 10008, 0, 0
257, 1, 1, 1, 256, 12336, 12336
13869, 1, 1, 1, 12340, 1, 0
16, 1, 1, 1, 25600, 10023, 10023
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 1, 0, 0
0, 1, 1, 1, 0, 257, 0
0, 1, 1, 1, -256, 0, 0
-31488, 1, 1, 1, 1, 272, 0
1, 1, 1, 1, 1, 0, 0
10000, 1, 1, 1, 0, 0, 0
1, 1, 1, 1, 4096, 39, 0
10000, 1, 1, 1, 0, 0, 0
254, 1, 1, 1, -448, 4096, 39
213, 1, 1, 1, 0, 7, 0
9999, 1, 1, 1, 0, 1, 0
-27470, 1, 1, 1, 13503, 28408, 24759
256, 1, 1, 1, 257, 257, 1
