31894, 0, 27742, 4225330, 9, 5202750713986441984
31894, 6372, 27742, 4225330, 9, 5202750713986441984
31894, 6372, 27742, 4225330, 9, 5202750713986441984
31894, 6372, 27742, 4225330, 9, 5202750713986441984
31894, 6372, 27742, 4225330, 9, 5202750713986441984
4618, 0, 31639, 4225330, 9, 5202750713986441984
4618, 19104, 31639, 4225330, 9, 5202750713986441984
4618, 19104, 31639, 4225330, 9, 5202750713986441984
4618, 19104, 31639, 4225330, 9, 5202750713986441984
4618, 19104, 31639, 4225330, 9, 5202750713986441984
0, 0, 0, 4225330, 9, 5202750713986441984
8300, 28625, 0, 0, 0, 0
8300, 28625, 25093, -16955, 0, 0
8300, 28625, 25093, -16955, -13315, 0
8300, 28625, 25093, -16955, -13315, -14979
8300, 28625, 25093, -16955, -13315, -14979
-22970, 7320, 0, 0, 0, 0
-22970, 7320, -6281, 21897, 0, 0
-22970, 7320, -6281, 21897, 19780, 0
-22970, 7320, -6281, 21897, 19780, 25618
-22970, 7320, -6281, 21897, 19780, 25618
0, 0, 0, 0, 0, 0
