-30966, -5968, 0
-30966, -5968, 12680
-30966, -5968, 12680
-30966, -5968, 12680
-30966, -5968, 12680
2551, -28596, 0
2551, -28596, -751
2551, -28596, -751
2551, -28596, -751
2551, -28596, -751
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
32529, -15773, 0
32529, -15773, -16953
32529, -15773, -16953
32529, -15773, -16953
32529, -15773, -16953
13777, -14086, 0
13777, -14086, -4316
13777, -14086, -4316
13777, -14086, -4316
13777, -14086, -4316
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2500, 1, 0
0, 256, 0
28180, 132, 1
13056, -15359, 9
0, 256, 256
256, 0, -256
256, 0, -256
-1280, -18279, -14978
2500, 0, 0
249, 0, 0
1, 0, 1
-15359, 9, 0
-15773, 0, 0
3840, -6189, 7126
6144, 4146, 2
2551, 76, 0
0, 0, 0
-15359, 0, 0
0, 0, 1
15692, -4884, 0
-13056, 11407, -11462
0, -20224, 1
0, 256, 0
14788, 12336, 0
1, 0, 1
0, 0, 0
11774, 54, 0
0, 256, 255
452, 0, 0
0, 196, 0
1, -17602, -3668
2500, 1, 0
177, 0, 0
0, 0, 0
-15360, -15351, 9
1, 0, 0
511, 0, 32256
14125, -2759, -25649
4097, 0, 39
16, -15360, 0
2500, 3327, 0
1, 0, 0
0, 256, 256
-30966, 1, 0
2500, 0, 0
25600, 20375, -18116
0, 0, 0
-7680, -7454, 4578
0, 0, 0
0, 0, 256
25600, 20375, 128
1, -26046, 17
0, 0, 0
2500, 6912, 4123
273, 0, 0
0, 1, 0
-15344, 9, 0
1, 452, -2048
10000, 13400, -2167
1, 0, 2500
1, 0, 4097
1, 0, 1
0, 256, -2167
1, 0, 0
4112, 39, 0
2832, 77, 0
28180, 132, 0
10000, 0, 0
-15360, -15360, 9
68, 0, -15359
2500, 1, 0
3840, -6189, 7126
10000, 12632, -2167
-256, 0, 0
1, 0, 0
0, 0, 10000
1, 0, -5012
0, 0, 0
2, 16, 10000
10256, 0, 0
771, 10000, 256
-6169, 28416, -1192
0, 256, 7936
0, 10000, 0
1, -14707, 1
-15355, 9, 32512
2, 0, 0
0, 0, 0
-15164, -15164, -15164
14441, 22045, 0
14441, 22045, 0
14441, 22045, 0
14441, 22045, 17280
14441, 22045, 17280
16070, -29023, 0
16070, -29023, 0
16070, -29023, 0
16070, -29023, -22305
16070, -29023, -22305
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
3410, 25204, 0
3410, 25204, 0
3410, 25204, 0
3410, 25204, -3125
3410, 25204, -3125
-718, 25866, 0
-718, 25866, 0
-718, 25866, 0
-718, 25866, 28527
-718, 25866, 28527
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
-14491, -20184, 16627
9744, -12515, 0
12589, 13105, 12341
-8659, 13949, -11906
-11207, -1, 13113
-6856, -30849, 22950
10372, 14109, 13824
52, -10752, 11495
-4113, -4113, -4113
