-32664, 0, 23784
-32664, -24551, 23784
-32664, -24551, 23784
-32664, -24551, 23784
-32664, -24551, 23784
-1128, 0, 10604
-1128, -29499, 10604
-1128, -29499, 10604
-1128, -29499, 10604
-1128, -29499, 10604
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
25072, 0, -24460
25072, -25438, -24460
25072, -25438, -24460
25072, -25438, -24460
25072, -25438, -24460
-22221, 0, 15308
-22221, 5694, 15308
-22221, 5694, 15308
-22221, 5694, 15308
-22221, 5694, 15308
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
100, 99, 100
25733, 0, 100
2048, 0, 25854
100, 0, 0
-19946, 31877, 12849
-9399, 27291, 0
-9399, 27291, 0
-9399, 27291, 0
-9399, 27291, 29358
-9399, 27291, 29358
-17937, 26886, 0
-17937, 26886, 0
-17937, 26886, 0
-17937, 26886, 7641
-17937, 26886, 7641
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
-3752, -1299, 0
-3752, -1299, 0
-3752, -1299, 0
-3752, -1299, -28928
-3752, -1299, -28928
18348, 29032, 0
18348, 29032, 0
18348, 29032, 0
18348, 29032, 28378
18348, 29032, 28378
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
256, 0, -15307
