-9275, 24055, 0, 0
-9275, 24055, -20089, 18308
-9275, 24055, -20089, 18308
-9275, 24055, -20089, 18308
-9275, 24055, -20089, 18308
-15332, 20062, 0, 0
-15332, 20062, -7004, 18413
-15332, 20062, -7004, 18413
-15332, 20062, -7004, 18413
-15332, 20062, -7004, 18413
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-9678, 14425, 0, 0
-9678, 14425, 13689, 27641
-9678, 14425, 13689, 27641
-9678, 14425, 13689, 27641
-9678, 14425, 13689, 27641
-6976, -11566, 0, 0
-6976, -11566, 16226, 21082
-6976, -11566, 16226, 21082
-6976, -11566, 16226, 21082
-6976, -11566, 16226, 21082
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, -3071
0, 256, -3071, 1
500, 0, 0, 0
15288, 8, 0, 0
16, 256, 0, 0
0, 13414, 6014, -32177
26319, 31048, 0, 0
