22136, -13647, 0, 0, 6681833755223264512, 165364400, 15
22136, -13647, 4678, 16755, 6681833755223264512, 165364400, 15
22136, -13647, 4678, 16755, 6681833755223264512, 165364400, 15
22136, -13647, 4678, 16755, 6681833755223264512, 165364400, 15
22136, -13647, 4678, 16755, 6681833755223264512, 165364400, 15
-1893, -20581, 0, 0, 6681833755223264512, 165364400, 15
-1893, -20581, 24012, -3325, 6681833755223264512, 165364400, 15
-1893, -20581, 24012, -3325, 6681833755223264512, 165364400, 15
-1893, -20581, 24012, -3325, 6681833755223264512, 165364400, 15
-1893, -20581, 24012, -3325, 6681833755223264512, 165364400, 15
0, 0, 0, 0, 6681833755223264512, 165364400, 15
0, 0, 0, 0, 6681833755223264512, 165364400, 15
0, 0, 0, 0, 6681833755223264512, 165364400, 15
0, 0, 0, 0, 6681833755223264512, 165364400, 15
0, 0, 0, 0, 6681833755223264512, 165364400, 15
-20904, 16249, 0, 0, 6681833755223264512, 165364400, 15
-20904, 16249, -6453, -23709, 6681833755223264512, 165364400, 15
-20904, 16249, -6453, -23709, 6681833755223264512, 165364400, 15
-20904, 16249, -6453, -23709, 6681833755223264512, 165364400, 15
-20904, 16249, -6453, -23709, 6681833755223264512, 165364400, 15
22921, 17314, 0, 0, 6681833755223264512, 165364400, 15
22921, 17314, 8629, 1509, 6681833755223264512, 165364400, 15
22921, 17314, 8629, 1509, 6681833755223264512, 165364400, 15
22921, 17314, 8629, 1509, 6681833755223264512, 165364400, 15
22921, 17314, 8629, 1509, 6681833755223264512, 165364400, 15
0, 0, 0, 0, 6681833755223264512, 165364400, 15
0, 0, 0, 0, 6681833755223264512, 165364400, 15
0, 0, 0, 0, 6681833755223264512, 165364400, 15
0, 0, 0, 0, 6681833755223264512, 165364400, 15
0, 0, 0, 0, 6681833755223264512, 165364400, 15
8192, 1, 0, 0, 6681833755223264512, 165364400, 15
509, 0, 0, 1, 6681833755223264512, 165364400, 15
0, 0, 0, 9984, 6681833755223264512, 165364400, 15
1, 256, 380, 0, 6681833755223264512, 165364400, 15
