-922, -14906, 0, 0
-922, -14906, -13538, 25396
7948, 28418, 0, 0
7948, 28418, 19381, 0
7948, 28418, 19381, 0
7948, 28418, 19381, 17530
7948, 28418, 19381, 17530
21290, -14244, 0, 0
21290, -14244, -29996, 0
21290, -14244, -29996, 0
21290, -14244, -29996, 12057
21290, -14244, -29996, 12057
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-17778, 31803, 0, 0
-17778, 31803, -17671, 0
-17778, 31803, -17671, 0
-17778, 31803, -17671, 6598
-17778, 31803, -17671, 6598
-3469, -3603, 0, 0
-3469, -3603, 1394, 0
-3469, -3603, 1394, 0
-3469, -3603, 1394, -25906
-3469, -3603, 1394, -25906
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 24793, -7400, 17000
-20736, 9391, 0, -20561
9216, 0, 0, 0
31685, 31611, 31611, 31611
-4864, -4627, -4627, 1
0, 0, 0, 0
0, 0, 0, -29625
0, 9216, 0, 9984
21290, 7004, -29978, 2500
25755, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
9339, 1, -32768, 0
25957, 0, 256, -15478
25957, 0, 256, -719
-15360, 9, 0, 0
0, 0, -15616, -19790
0, 24793, -7400, -17220
0, 0, 0, 30326
-4864, 0, 0, 9216
2500, 0, 13568, 0
26010, 0, -18636, 9984
25600, 0, 0, 0
256, 256, 0, 0
-32373, -15360, -6903, 0
0, -39, -7169, 771
155, 0, 0, 0
0, 0, 0, 0
0, -12271, 0, 55
0, 256, 14385, 0
