-7257, 4943, 0, 0
-7257, 4943, -11581, -18254
-7257, 4943, -11581, -18254
-7257, 4943, -11581, -18254
-7257, 4943, -11581, -18254
26840, 3607, 0, 0
26840, 3607, 21916, 26119
26840, 3607, 21916, 26119
26840, 3607, 21916, 26119
26840, 3607, 21916, 26119
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
16114, 22648, 0, 0
16114, 22648, 23566, -32546
16114, 22648, 23566, -32546
16114, 22648, 23566, -32546
16114, 22648, 23566, -32546
-9137, -7158, 0, 0
-9137, -7158, -15007, -4987
-9137, -7158, -15007, -4987
-9137, -7158, -15007, -4987
-9137, -7158, -15007, -4987
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
22616, 22872, 22616, 22616
-15284, 41, 4608, 0
0, 0, 0, 18
0, -16896, 53, 0
8704, 8738, 8738, 8738
10029, 0, 0, 255
0, 256, 0, 0
0, 18, 39, 36
0, 0, 1, 36
0, 256, 3107, 0
4132, 39, 4224, 10000
3351, 21916, 1, -17016
9304, 0, 230, 0
0, 1, 0, -256
0, 256, 0, 1
2500, 12, 0, 255
10029, 0, 0, 0
0, 0, 0, 0
0, -19758, 0, 256
-256, -1, -1, -1
9216, 30080, 20833, 32669
1, 255, 9, 0
36, 0, 0, 0
-18710, 13362, 13261, 54
2500, 12, 0, 255
1, 1, 0, 22528
10029, 0, 0, 0
8738, 8738, 8738, 8738
0, 1, 11520, 14644
36, 0, 0, 256
4275, 2500, 0, 1
1, 0, 1, 0
8738, 8738, 8738, 8738
8704, 0, 256, 8738
16, 0, 0, 0
36, 0, 0, 0
36, 0, 0, 0
1282, -13813, 0, -256
423, 0, 1, 0
2500, 0, 0, 0
36, 0, 0, 0
0, 14637, 13617, 9267
8208, 0, 0, 0
28189, 4939, -4074, 20623
-255, -1646, 32658, 2742
0, 0, 0, -15351
0, 247, 0, 8995
4096, 0, -2816, 182
0, 0, 0, 0
255, 0, 1, 0
11330, 0, -15360, 9
1, 0, 256, 1
36, 6, 0, 0
0, 0, 0, -15351
0, -22948, -11446, -14671
0, 0, 0, 0
9304, 0, 0, 0
-15359, 9, 0, 0
256, 2048, 2500, 0
0, -15360, -15351, 8
10000, 12589, 2500, 0
9217, -13824, 220, 0
-256, 0, 256, 0
-19260, 0, 0, 0
22032, -31044, 145, 0
2500, 12, 380, 0
255, 16656, 2500, 255
4132, 39, 4224, 10000
10000, 0, 36, 0
0, 512, 514, 514
32528, 0, 9216, 0
2500, 30694, -22341, -12621
-15344, 9, 12845, 12854
0, 1, 9216, 0
2500, 0, 0, 0
11330, 0, 10000, 0
275, 26214, 26214, 26214
1, 0, 0, 2304
2304, 71, 16384, 9403
0, 256, 0, 17664
0, 0, -6681, -31091
36, 0, 0, 0
1282, -13813, 0, -256
2816, 2827, 0, 0
4149, 39, 0, 0
26840, 3595, -23552, -23386
0, 10496, 193, 10000
452, 0, 23808, 23901
0, 0, 4097, 39
2500, 0, 0, 0
9252, 126, 0, 7
0, 0, -9984, 0
0, 0, 0, 18
4096, -23450, -2803, 4278
25600, -15360, 9, 0
2500, 0, 0, 0
10000, 0, 0, 22861
9059, 21248, 22343, 24649
196, 0, 0, 0
36, 0, 0, 0
-19788, -15151, 9, 15
4, 279, 0, 0
11330, 255, -15360, 9
216, 0, 0, 0
10000, 23552, 16114, -18596
-4113, 239, 0, 0
16114, 30840, 100, 0
2500, 0, 0, 0
255, -31488, 10000, 0
8782, 8738, 8738, 8738
0, 2500, 0, 0
-18944, 27393, -27500, -27500
-8926, 8738, 8742, 8738
0, 0, 0, 9216
456, 0, 0, 1
0, 0, 9216, 0
20154, 2500, 0, 0
1, 0, 10000, 4096
465, 0, 0, 0
26840, 4331, 39, 256
-156, -15360, 9, 0
1, 0, 1, -27452
0, 1, 0, -1280
1, 0, 4096, 39
-6972, 25828, 0, 0
-11317, 10000, 0, 0
25761, 0, 0, 0
-32642, -32640, 0, 3585
4132, 39, 4224, 10000
36, 0, -27648, -27500
100, 0, 0, 0
100, 0, 0, 32273
25601, 0, 0, 0
0, 0, 4, 0
4096, 0, 0, 0
25700, 25700, 21348, 21331
3012, 0, 0, 0
3012, -256, 0, -13568
101, 0, 0, 0
10000, 0, 0, 0
-9216, -13754, 3380, 2307
4626, 4626, 4626, 4626
0, 256, 0, 0
10008, -22272, 100, 0
115, 0, 0, 2304
17152, 188, 0, 0
11330, 0, -15360, 9
25600, -15360, 9, 0
15420, 15420, 316, 0
0, 0, 0, 0
28189, -15285, -7248, -28186
36, 0, 0, 0
15342, 6538, -8336, -756
20303, 20303, 9295, 0
-7257, 4943, 195, 12849
0, 0, -772, 252
100, 0, 0, 0
10000, 12589, 2500, 0
255, 13364, 0, 0
2816, 2827, 512, 768
11330, 255, -15360, 9
0, 0, 0, 2304
26840, 0, 0, 0
14390, 13881, -15308, 36
0, 0, 0, 0
36, 0, 0, 2500
71, 0, 0, 2304
14125, 16384, 12596, 0
0, 1, 0, 0
100, -256, 0, 0
4096, 0, 0, 0
0, 255, 0, 0
100, 100, 0, 0
