-32177, -20745, 0, 0, 6976061773869838848, 165364400, 15
-32177, -20745, -3428, 29567, 6976061773869838848, 165364400, 15
-32177, -20745, -3428, 29567, 6976061773869838848, 165364400, 15
-32177, -20745, -3428, 29567, 6976061773869838848, 165364400, 15
-32177, -20745, -3428, 29567, 6976061773869838848, 165364400, 15
6190, 17746, 0, 0, 6976061773869838848, 165364400, 15
6190, 17746, -9759, 19570, 6976061773869838848, 165364400, 15
-2933, 24731, 0, 0, 0, 0, 0
-2933, 24731, 9684, 18950, 0, 0, 0
-2933, 24731, 9684, 18950, -6829, -11991, 0
-2933, 24731, 9684, 18950, -6829, -11991, 19239
-2933, 24731, 9684, 18950, -6829, -11991, 19239
-10234, -13547, 0, 0, 0, 0, 0
