17836, 0, -24568, 0, 0
17836, -23747, -24568, 8396, 0
17836, -23747, -24568, 8396, -22440
17836, -23747, -24568, 8396, -22440
17836, -23747, -24568, 8396, -22440
17789, 0, 780, 0, 0
17789, 23353, 780, -6784, 0
17789, 23353, 780, -6784, 21801
2461, -23193, 0, 0, 0
2461, -23193, 4872, -26233, 0
2461, -23193, 4872, -26233, 0
2461, -23193, 4872, -26233, 20192
2461, -23193, 4872, -26233, 20192
-5553, -16155, 0, 0, 0
-5553, -16155, 9487, 31403, 0
-5553, -16155, 9487, 31403, 0
-5553, -16155, 9487, 31403, 24752
-5553, -16155, 9487, 31403, 24752
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
-14899, 15058, 0, 0, 0
-14899, 15058, -28629, 1213, 0
-14899, 15058, -28629, 1213, 0
-14899, 15058, -28629, 1213, -19596
-14899, 15058, -28629, 1213, -19596
3851, -16374, 0, 0, 0
3851, -16374, 31497, 3982, 0
3851, -16374, 31497, 3982, 0
3851, -16374, 31497, 3982, 29823
3851, -16374, 31497, 3982, 29823
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
-7168, 1180, 256, 25, 2461
0, 0, 1, 256, 0
0, 256, 0, 286, -14393
0, 0, 14592, 14640, -1029
-1269, 161, 0, 0, 0
0, 0, -29886, 5394, -23645
1, 1, 4096, 1, 256
