-16405, 0, 28940, 0, 0
-16405, -4926, 28940, 26044, 0
-16405, -4926, 28940, 26044, -20320
-16405, -4926, 28940, 26044, -20320
-16405, -4926, 28940, 26044, -20320
14073, 0, -3484, 0, 0
14073, -1255, -3484, -5256, 0
14073, -1255, -3484, -5256, 27507
14073, -1255, -3484, -5256, 27507
14073, -1255, -3484, -5256, 27507
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
23823, 0, 19821, 0, 0
23823, -9117, 19821, 28739, 0
23823, -9117, 19821, 28739, -26652
23823, -9117, 19821, 28739, -26652
23823, -9117, 19821, 28739, -26652
-22954, 0, 7273, 0, 0
-22954, -7981, 7273, -18057, 0
-22954, -7981, 7273, -18057, -8162
-22954, -7981, 7273, -18057, -8162
-22954, -7981, 7273, -18057, -8162
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
3840, 0, 256, 256, -11052
12544, 18182, -8314, 24686, 23638
5376, -11052, -11243, -11052, -11052
19099, 402, 15907, 0, 0
11520, 0, 51, 0, 0
25835, 25600, 0, 0, 0
0, 0, 1, 255, 0
1, -30720, -256, 25435, -4593
14180, 13879, 25655, 0, 0
1, 18, -22528, 53, 0
3840, 0, 256, 256, -11052
100, -1537, 0, -4941, 10
25600, -4450, 23668, 30927, -19962
100, 0, 0, 11520, 14642
13357, 12344, 12344, 53, 100
335, 3319, 16944, 0, 0
0, 0, -28934, 256, 0
-5151, 0, 0, 0, 0
1, 255, 0, 0, -30133
50, 0, 0, 128, 0
-32106, 346, 22510, 0, 0
1, 0, 0, 0, 256
0, 25600, 0, 0, 0
100, 0, 0, 11520, 14642
-16405, 100, 257, 0, 0
271, 0, 23753, 256, 100
0, 30971, 6655, 29675, 30059
-28159, 31793, 0, 0, 0
-28159, 31793, 26872, -13828, 0
-28159, 31793, 26872, -13828, 0
-28159, 31793, 26872, -13828, -28619
-28159, 31793, 26872, -13828, -28619
21618, 985, 0, 0, 0
21618, 985, -20383, -7447, 0
21618, 985, -20383, -7447, 0
21618, 985, -20383, -7447, 18460
21618, 985, -20383, -7447, 18460
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
16672, 11550, 0, 0, 0
16672, 11550, -24622, -5457, 0
16672, 11550, -24622, -5457, 0
16672, 11550, -24622, -5457, 11804
16672, 11550, -24622, -5457, 11804
-19209, 15374, 0, 0, 0
-19209, 15374, 27463, -8618, 0
-19209, 15374, 27463, -8618, 0
-19209, 15374, 27463, -8618, 11784
-19209, 15374, 27463, -8618, 11784
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
-8456, 1, 0, 457, 256
-13536, -13365, -13365, -13365, 428
0, 0, 0, 0, 1
0, -64, 1788, 13357, 1
