25062, 9, 4225330, 9, -19278, 0, 0
25062, 9, 4225330, 9, -19278, -4768, 6774
25062, 9, 4225330, 9, -19278, -4768, 6774
25062, 9, 4225330, 9, -19278, -4768, 6774
25062, 9, 4225330, 9, -19278, -4768, 6774
-18047, 9, 4225330, 9, 22018, 0, 0
-18047, 9, 4225330, 9, 22018, -29523, 29718
-18047, 9, 4225330, 9, 22018, -29523, 29718
-18047, 9, 4225330, 9, 22018, -29523, 29718
-18047, 9, 4225330, 9, 22018, -29523, 29718
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
3034, 9, 4225330, 9, -14089, 0, 0
3034, 9, 4225330, 9, -14089, -5365, -8976
3034, 9, 4225330, 9, -14089, -5365, -8976
3034, 9, 4225330, 9, -14089, -5365, -8976
3034, 9, 4225330, 9, -14089, -5365, -8976
-1103, 9, 4225330, 9, 20655, 0, 0
-1103, 9, 4225330, 9, 20655, -21865, 29738
-1103, 9, 4225330, 9, 20655, -21865, 29738
-1103, 9, 4225330, 9, 20655, -21865, 29738
-1103, 9, 4225330, 9, 20655, -21865, 29738
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
11716, 9, 4225330, 9, 1, 1, 0
-11264, 9, 4225330, 9, 2313, -32512, 2500
12589, 9, 4225330, 9, 13362, 16962, 17096
55, 9, 4225330, 9, 0, 13357, -20223
0, 9, 4225330, 9, 0, 0, 0
-2057, 9, 4225330, 9, -2057, -2057, -2057
11716, 9, 4225330, 9, 1, 1, 12792
0, 9, 4225330, 9, 0, 0, 0
0, 9, 4225330, 9, 0, 0, 0
1, 9, 4225330, 9, 0, -2571, -256
0, 9, 4225330, 9, 20408, 9471, 1
29533, -17537, 0, 0, 0, 0, 0
29533, -17537, 3962, 26850, 0, 0, 0
29533, -17537, 3962, 26850, 5028, -1410, 0
29533, -17537, 3962, 26850, 5028, -1410, -7090
29533, -17537, 3962, 26850, 5028, -1410, -7090
-23090, 23940, 0, 0, 0, 0, 0
-23090, 23940, -27583, 23729, 0, 0, 0
-23090, 23940, -27583, 23729, 17296, -25960, 0
-23090, 23940, -27583, 23729, 17296, -25960, -29206
-23090, 23940, -27583, 23729, 17296, -25960, -29206
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
-19516, -12925, 0, 0, 0, 0, 0
-19516, -12925, -6293, -1787, 0, 0, 0
-19516, -12925, -6293, -1787, -28102, -28036, 0
-19516, -12925, -6293, -1787, -28102, -28036, 16842
-19516, -12925, -6293, -1787, -28102, -28036, 16842
-7983, -29642, 0, 0, 0, 0, 0
-7983, -29642, -14285, -11309, 0, 0, 0
-7983, -29642, -14285, -11309, 20529, -27208, 0
-7983, -29642, -14285, -11309, 20529, -27208, 13104
-7983, -29642, -14285, -11309, 20529, -27208, 13104
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
10000, 0, 0, 0, 0, 0, 255
2500, 2500, -15360, 9, 0, 0, 0
0, 256, 0, -15360, 9, 0, 0
0, 0, 0, 0, 11520, 12850, 0
16, 0, 13057, 27965, -28998, 16923, 0
13056, 12597, 48, -15360, 10000, 0, 0
13056, 12597, 48, -15360, -22103, 2500, -22103
0, 0, 256, 0, 11520, 52, 0
16, 3627, -21462, -2975, 20075, 252, 8366
16, 0, 0, 0, 0, 9984, 0
-15360, 9, 0, 0, 1, 0, 0
-20610, 0, 2500, 255, 0, 0, 0
2500, 2313, 2313, 2313, 2313, 2313, 2313
