-23987, 0, 0, 11699, 0
-23987, 0, -13095, 11699, 1582
-23987, 22607, -13095, 11699, 1582
-23987, 22607, -13095, 11699, 1582
-23987, 22607, -13095, 11699, 1582
-3737, 0, 0, 5973, 0
-3737, 0, 2194, 5973, -26528
-3737, -2971, 2194, 5973, -26528
-3737, -2971, 2194, 5973, -26528
-3737, -2971, 2194, 5973, -26528
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
-7317, 0, 0, -1854, 0
-7317, 0, -7382, -1854, 6948
-7317, 7469, -7382, -1854, 6948
-7317, 7469, -7382, -1854, 6948
-7317, 7469, -7382, -1854, 6948
98, 0, 0, 12422, 0
98, 0, -2188, 12422, -18384
98, -6605, -2188, 12422, -18384
98, -6605, -2188, 12422, -18384
98, -6605, -2188, 12422, -18384
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 256, 0, 290, 0
0, 9984, 0, 0, 0
3896, 13312, 0, 247, 0
1, 256, 0, 1, 0
0, 16, 9984, 0, 0
0, 0, 0, 0, 256
1293, -18283, 0, 0, 0
1293, -18283, -21326, 11661, 0
1293, -18283, -21326, 11661, 0
1293, -18283, -21326, 11661, -8642
1293, -18283, -21326, 11661, -8642
-7077, -8065, 0, 0, 0
-7077, -8065, -21292, -5087, 0
-7077, -8065, -21292, -5087, 0
-7077, -8065, -21292, -5087, -31188
-7077, -8065, -21292, -5087, -31188
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
12139, -17005, 0, 0, 0
12139, -17005, 12398, -16834, 0
12139, -17005, 12398, -16834, 0
12139, -17005, 12398, -16834, -27702
12139, -17005, 12398, -16834, -27702
-11481, -17478, 0, 0, 0
-11481, -17478, 30795, 1067, 0
-11481, -17478, 30795, 1067, 0
-11481, -17478, 30795, 1067, 13114
-11481, -17478, 30795, 1067, 13114
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 256, 257, 257, 256
-11304, -11309, 1, 0, -11309
-16642, -16706, 256, 0, 0
1, 0, -12032, 0, -15919
6237, -5828, 153, 0, 0
13108, 51, 0, 0, 1
243, 1, 256, 0, -7454
1, 0, 3329, 50, 1
1, 0, 13869, -30925, 0
1, 0, 0, 256, 3855
-256, 0, 0, 256, 256
1, 0, 1, 768, -11566
-15164, 1, 231, 1, 0
0, 0, 1, 0, 0
10000, 32012, 0, 0, 10000
1, 245, 1, 768, -6912
10023, 10023, 10023, 10023, 10023
256, 0, 0, 256, 4112
182, 256, 0, 0, 12344
0, 0, 0, 0, 0
0, 16384, 16448, 16448, 16448
10000, 0, 0, 256, 11559
256, 4096, 39, 0, 0
10000, 0, -256, 256, 11559
10000, 0, -256, 256, -26472
10000, 4096, -217, 0, 256
256, 4096, 39, 0, 0
1, 245, 0, 769, -6912
4096, 39, 0, 0, 0
371, 4112, 39, 0, 10000
-512, 1, 10000, 0, 4112
10000, 10000, 0, 0, 0
1, 1, 0, 10000, 0
