13069, 0, 0, -23777, 0, 165364400, 15, 64424509440
13069, 0, 31868, -23777, -2774, 165364400, 15, 64424509440
13069, -23697, 31868, -23777, -2774, 165364400, 15, 64424509440
13069, -23697, 31868, -23777, -2774, 165364400, 15, 64424509440
13069, -23697, 31868, -23777, -2774, 165364400, 15, 64424509440
-18203, 0, 0, 17147, 0, 165364400, 15, 64424509440
-18203, 0, -26982, 17147, 2963, 165364400, 15, 64424509440
-18203, 19204, -26982, 17147, 2963, 165364400, 15, 64424509440
-18203, 19204, -26982, 17147, 2963, 165364400, 15, 64424509440
-18203, 19204, -26982, 17147, 2963, 165364400, 15, 64424509440
0, 0, 0, 0, 0, 165364400, 15, 64424509440
0, 0, 0, 0, 0, 165364400, 15, 64424509440
0, 0, 0, 0, 0, 165364400, 15, 64424509440
0, 0, 0, 0, 0, 165364400, 15, 64424509440
0, 0, 0, 0, 0, 165364400, 15, 64424509440
-7654, 0, 0, 23685, 0, 165364400, 15, 64424509440
-7654, 0, -29852, 23685, 5977, 165364400, 15, 64424509440
-7654, 21646, -29852, 23685, 5977, 165364400, 15, 64424509440
-7654, 21646, -29852, 23685, 5977, 165364400, 15, 64424509440
-7654, 21646, -29852, 23685, 5977, 165364400, 15, 64424509440
-15791, 0, 0, 10783, 0, 165364400, 15, 64424509440
-15791, 0, 6147, 10783, 20167, 165364400, 15, 64424509440
-15791, -29188, 6147, 10783, 20167, 165364400, 15, 64424509440
-15791, -29188, 6147, 10783, 20167, 165364400, 15, 64424509440
-15791, -29188, 6147, 10783, 20167, 165364400, 15, 64424509440
0, 0, 0, 0, 0, 165364400, 15, 64424509440
0, 0, 0, 0, 0, 165364400, 15, 64424509440
0, 0, 0, 0, 0, 165364400, 15, 64424509440
0, 0, 0, 0, 0, 165364400, 15, 64424509440
0, 0, 0, 0, 0, 165364400, 15, 64424509440
2048, 1, 257, 0, 0, 165364400, 15, 64424509440
0, 1, 256, -256, 0, 165364400, 15, 64424509440
-25187, 0, 0, -25187, 0, 165364400, 15, 64424509440
257, 0, 1, 257, 257, 165364400, 15, 64424509440
9215, 1, 0, 0, 0, 165364400, 15, 64424509440
256, 257, 0, 0, 0, 165364400, 15, 64424509440
20225, 0, 256, 212, 0, 165364400, 15, 64424509440
0, 0, -256, 257, 0, 165364400, 15, 64424509440
-256, -18463, -8608, 9984, -1024, 165364400, 15, 64424509440
28354, 1, 0, 480, 0, 165364400, 15, 64424509440
1, 0, 0, 0, 0, 165364400, 15, 64424509440
64, 7196, 7196, 256, 7196, 165364400, 15, 64424509440
413, -1286, -1536, 0, 256, 165364400, 15, 64424509440
1, 256, 0, 0, 7213, 165364400, 15, 64424509440
256, 0, 0, 0, 0, 165364400, 15, 64424509440
471, 32639, 1, 0, 0, 165364400, 15, 64424509440
1, 7213, 0, 256, 0, 165364400, 15, 64424509440
-2049, 0, 5712, 0, 256, 165364400, 15, 64424509440
1, 1, 0, 0, 229, 165364400, 15, 64424509440
-2057, -2057, -2057, 1, 0, 165364400, 15, 64424509440
1110, 1, 0, 24075, 0, 165364400, 15, 64424509440
11265, 31232, 256, 0, 7936, 165364400, 15, 64424509440
-4095, -18001, 0, -257, 1, 165364400, 15, 64424509440
1, 0, 0, 1, 0, 165364400, 15, 64424509440
-2049, 0, 80, 0, 256, 165364400, 15, 64424509440
-256, 12682, 4135, 0, 256, 165364400, 15, 64424509440
255, 9, 0, 0, 0, 165364400, 15, 64424509440
1, 0, 0, 0, 17, 165364400, 15, 64424509440
-18714, 12392, 0, 0, 0, 0, 0, 0
-18714, 12392, -7555, 4584, 0, 0, 0, 0
-18714, 12392, -7555, 4584, -8371, 18731, -350, 0
-18714, 12392, -7555, 4584, -8371, 18731, -350, -17049
-18714, 12392, -7555, 4584, -8371, 18731, -350, -17049
-28045, 25793, 0, 0, 0, 0, 0, 0
-28045, 25793, -20247, -5504, 0, 0, 0, 0
-28045, 25793, -20247, -5504, 9305, 32726, 16958, 0
-28045, 25793, -20247, -5504, 9305, 32726, 16958, -18092
-28045, 25793, -20247, -5504, 9305, 32726, 16958, -18092
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
-4653, -3118, 0, 0, 0, 0, 0, 0
-4653, -3118, -17257, -10117, 0, 0, 0, 0
-4653, -3118, -17257, -10117, -27878, 27179, -521, 0
-4653, -3118, -17257, -10117, -27878, 27179, -521, -23760
-4653, -3118, -17257, -10117, -27878, 27179, -521, -23760
-8490, 20996, 0, 0, 0, 0, 0, 0
-8490, 20996, 14700, 21512, 0, 0, 0, 0
-8490, 20996, 14700, 21512, 6040, 29497, -14563, 0
-8490, 20996, 14700, 21512, 6040, 29497, -14563, 23211
-8490, 20996, 14700, 21512, 6040, 29497, -14563, 23211
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
25601, 0, 0, 0, 29949, 12607, 0, -19276
-18714, 25704, 0, 0, 0, 12032, 0, 0
1, 0, 0, 0, 256, 1, 100, 0
13110, 13363, 100, 0, 0, 0, 25600, 256
-18714, 0, 256, 230, 0, 0, 0, 0
10344, 17194, 20030, 20046, 20046, 20046, 20046, 20046
0, 25600, 0, 0, 256, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0
25600, 0, 0, 0, 6912, 25625, 0, 5397
1, 100, 0, 0, 0, 100, 0, 11520
0, 3206, 13050, -2300, -19262, 20480, 11947, 100
0, 256, 256, 0, 100, -23388, 164, 256
0, 1, 0, 17408, 0, 0, 0, 21699
50, 25703, -256, -29952, 139, 0, 100, 12343
13357, 4153, 4135, 39, 0, 237, -6656, 30388
-24577, 31917, 12542, 31297, 10000, 0, 0, 0
10000, 0, 0, 0, -18714, 12392, 0, 0
128, 356, -256, 1, 0, 1, 0, 20917
0, 13824, -23295, -25856, -28502, 8193, 9961, 28372
0, -23397, -16843, -27844, -27757, -27757, -27757, -27757
767, 11520, 14644, 51, -7680, 0, 256, 0
10000, 0, 0, 0, 0, 12545, 272, 0
9999, 0, -30208, 102, 1, 0, 0, 39
14096, 4196, 39, 256, 0, 12800, 12852, 1
25600, 14648, 0, 10000, 0, 0, 0, 0
0, 0, 25600, 0, 0, 0, 0, 0
0, 256, 3584, 0, -16128, -15935, -15935, -15935
-11050, 24676, -14438, 20735, -29410, 3091, 5739, -764
9984, 0, 0, 266, 0, 0, 0, 4096
356, 1, 10000, 0, 0, 0, 0, 39
470, 100, 10000, 0, 0, 0, 10000, 10000
25601, -256, 0, 768, 0, 16, 0, 0
4112, 39, 0, 0, 256, 256, 0, 30583
-14136, 0, 0, 0, 9984, 272, 0, 0
151, 0, 256, 0, 0, 19532, 19532, 0
1, 0, 10000, 0, 0, 0, -511, 0
0, 1, 0, 0, -8490, 4, 10000, 27730
14096, 100, 0, 0, 9984, 4112, 39, 0
14096, 4196, 39, 0, 256, 256, 64, -16706
14096, 4196, 39, 256, 0, 12800, 12852, 56
1552, 1542, 1542, 1542, 1542, 1542, 1542, 1542
14096, 4196, 0, 1, 1, 0, 0, 1
14096, 4196, 39, 256, 0, 12800, 12852, 1
16, 0, 0, 0, 0, 4097, 39, 24020
14096, 4196, 39, 256, 0, 12800, 12852, 0
100, 0, 0, 0, 0, 12800, 12852, 1
25600, 0, 0, 13056, 12856, 13617, 13616, 0
0, 256, 0, 511, 0, 29440, 12974, 0
8, 0, 0, 25600, 4136, 25648, 22777, 0
257, 0, 0, 4096, 0, 0, 0, 9984
14823, 21512, 9757, 11520, 1, 0, 1, 0
14566, 14131, 25649, 0, 0, 0, 0, 16
100, 0, 100, 0, 255, 25600, 0, 0
-21075, -21075, -21075, 429, 0, 0, 9984, 29295
-18714, 14080, 14645, 1, 0, 36, 0, -26256
10001, 25600, 0, 0, 0, 0, 0, 0
366, 0, -19200, 371, -18714, 4343, 39, 256
1, 0, 1792, 0, 0, 4135, 0, 10000
100, 0, 0, -18432, -18248, 0, 16384, 0
-8490, 20996, 14700, 4104, 39, 0, 0, 6040
-32026, 17959, 23595, -26892, -6033, 31373, 6017, 32072
214, 0, 0, 9728, 16, 0, 0, 0
-8490, 20996, 364, 0, 1, 100, -256, -14440
4310, 39, 0, 0, 0, 25600, 0, -26215
100, 10000, 0, 0, 0, 0, 0, 0
4310, 29298, 29298, 29298, 29298, 29298, 29298, 0
100, 100, 0, 0, 0, 0, 0, 4369
10595, -156, 0, 256, 0, 0, 25600, 26390
9984, 16, -6099, 50, 14, -15164, -15164, 256
-8490, 14637, 4147, 0, 256, 39, 0, 15163
256, 0, -18944, -157, -1, 14320, 30339, -4370
7162, 4, 0, 0, 0, 9984, 16, 4369
-1, 256, 100, 0, 0, 0, 13357, 7149
0, 0, 0, 11520, 12597, 12601, 55, 0
