-17360, -8060, 0, 0, 0
-17360, -8060, 18000, -10490, 0
-17360, -8060, 18000, -10490, 14680
-17360, -8060, 18000, -10490, 14680
-17360, -8060, 18000, -10490, 14680
23081, 3921, 0, 0, 0
23081, 3921, 20865, -1189, 0
23081, 3921, 20865, -1189, 24535
23081, 3921, 20865, -1189, 24535
23081, 3921, 20865, -1189, 24535
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
2008, -13589, 0, 0, 0
2008, -13589, -22343, -5366, 0
2008, -13589, -22343, -5366, -10084
2008, -13589, -22343, -5366, -10084
2008, -13589, -22343, -5366, -10084
16722, 19275, 0, 0, 0
16722, 19275, -7057, -11297, 0
16722, 19275, -7057, -11297, 22220
16722, 19275, -7057, -11297, 22220
16722, 19275, -7057, -11297, 22220
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
-11634, 22031, 0, 0, 0
25601, 0, 0, 0, 0
12597, 55, 0, 0, 10000
10000, -9640, -1715, 24020, -766
0, 25600, 25088, 100, 0
4176, 0, 0, 0, -28820
25661, 4342, 39, 31030, -7
14, 4096, 39, 0, 0
4305, 39, -13056, 177, 0
0, 0, 256, 0, 14592
0, 0, 0, 0, 2500
-11634, 22031, 0, 0, 0
0, 0, 0, 0, 57
2500, 0, 0, 0, -12337
0, 25600, 0, 3840, 14738
10000, 0, 0, 0, 0
-15344, 9, 0, 0, 9984
3, -250, 11520, -15311, -15351
2304, 196, 14592, 0, -15351
0, 0, 0, 12288, 100
25600, 0, 0, 0, 14592
0, 0, 511, 0, 0
0, 0, 10000, 0, 0
304, 0, 0, 0, 0
-15344, 9, 0, 0, 0
0, 0, 0, 0, 0
2048, 0, 0, 0, 100
0, 0, 0, 2500, 0
196, 1, 0, 0, 0
2500, 0, 0, 0, -28671
-11634, 22031, 0, 14592, 1
-15315, 9, 196, 100, 1
1, 0, 0, 0, 14592
0, 0, 0, 25600, -22214
0, 0, 0, 25601, 0
0, 2500, 0, 0, 0
2500, 0, 0, 0, -12337
41, -3583, -23808, 43, 0
25809, 0, 0, 0, 0
17464, 0, -4004, 29349, 27467
1, 0, 0, 0, 14080
57, 0, 0, 0, 0
2500, 0, 4096, 4112, 4112
14581, -24027, 11828, 14702, 0
25646, 25700, 25700, 25700, 25700
39, 28270, 28270, 10000, 0
-15344, 9, 0, 0, 31488
1, 0, 0, 0, 25600
196, 1, 0, 0, 0
0, 0, 0, 57, -15351
21092, 19265, 0, 0, 0
4305, 39, -13056, -12979, -12851
9509, 37, 0, 0, 0
0, 0, 0, 0, 512
196, 1, 0, 0, 0
256, 0, 14646, 14385, 0
0, 0, 0, 2500, 0
-15260, 4, 0, 0, 12288
-23808, -23645, -23645, -23645, -23645
14633, -26067, -27264, 9839, -11283
12851, 13360, 13877, 13869, 13621
1, 0, 55, 0, 0
48, 0, 0, 0, 150
-3527, -29282, -20076, 2694, -20984
0, 2500, 0, 0, -11008
0, 0, 0, 23808, 1
59, 0, 0, 0, 0
25820, 1280, 25797, 0, 0
48, 0, 0, 0, 0
