7143, -16347, 0
7143, -16347, 20612
7143, -16347, 20612
7143, -16347, 20612
7143, -16347, 20612
2752, -18889, 0
2752, -18889, 9355
2752, -18889, 9355
2752, -18889, 9355
2752, -18889, 9355
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
24105, -15494, 0
24105, -15494, 26926
24105, -15494, 26926
24105, -15494, 26926
24105, -15494, 26926
15424, 11821, 0
15424, 11821, -21896
15424, 11821, -21896
15424, 11821, -21896
15424, 11821, -21896
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
31419, -11441, 20747
-13365, 203, 0
2305, 25601, 0
100, -29528, 0
-4864, 7, 13613
0, 0, -12825
3841, 15144, 0
-852, 0, 0
513, 32, 25600
-24930, 9328, 1
100, 0, 1
1, 0, 0
0, 0, 0
0, 6, 0
3841, 15144, 0
1984, -10729, 29064
100, 100, 0
25847, 0, 0
0, 0, 0
257, 0, -19200
100, 0, 0
-19019, -19019, 437
22873, 22873, 22873
100, 100, 0
100, 0, 0
256, 25639, 0
-6169, 487, 0
100, 100, 0
1269, 25600, 0
100, 356, 0
-13365, 203, 0
13056, 52, 0
-18996, -19019, 181
-13365, 203, 0
30976, 20, 0
16, 25600, 0
100, 0, 1
10000, 0, 0
100, 100, 0
13056, 51, 0
310, 0, 11520
10000, 0, 24672
-32496, 157, 0
1, 4096, 39
255, 0, 0
63, -23131, -23131
10501, 24158, 94
100, 356, 0
10000, 256, 0
-30817, 10000, 0
1, 29440, -11260
-21825, 30416, 0
-21825, 30416, 4371
-21825, 30416, 4371
-21825, 30416, 4371
-21825, 30416, 4371
15537, 7362, 0
15537, 7362, 13040
15537, 7362, 13040
15537, 7362, 13040
15537, 7362, 13040
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
-20834, 675, 0
-20834, 675, -10663
9611, 12610, 0
9611, 12610, 4525
9611, 12610, 4525
9611, 12610, 4525
9611, 12610, 4525
3745, -27853, 0
3745, -27853, 3551
3745, -27853, 3551
3745, -27853, 3551
3745, -27853, 3551
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
1401, 27817, 0
1401, 27817, -632
-10835, -29449, 0
-10835, -29449, 25774
-10835, -29449, 25774
-10835, -29449, 25774
-10835, -29449, 25774
15002, -5235, 0
15002, -5235, -22752
15002, -5235, -22752
15002, -5235, -22752
15002, -5235, -22752
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
-24597, -25079, 0
-24597, -25079, 2016
-24597, -25079, 2016
-24597, -25079, 2016
-24597, -25079, 2016
25983, 1002, 0
25983, 1002, -1283
25983, 1002, -1283
25983, 1002, -1283
25983, 1002, -1283
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
-31612, -31612, -31612
0, 256, 100
100, 0, 1
13878, 13878, 147
1, 4096, 12845
0, 0, 0
19090, -16600, 18465
-15179, 0, 25600
100, 0, 0
0, 0, 0
0, 256, 257
0, 256, 100
219, 0, 0
-21248, 13877, -32204
12024, -27443, 0
