11086, 6695, 0, 0, 0
11086, 6695, 9683, 0, -10747
11086, 6695, 9683, 21141, -10747
11086, 6695, 9683, 21141, -10747
11086, 6695, 9683, 21141, -10747
-29225, 18951, 0, 0, 0
-29225, 18951, -14827, 0, 15756
-29225, 18951, -14827, -7593, 15756
-29225, 18951, -14827, -7593, 15756
-29225, 18951, -14827, -7593, 15756
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
6428, -7705, 0, 0, 0
6428, -7705, 3572, 0, 17992
6428, -7705, 3572, -15885, 17992
6428, -7705, 3572, -15885, 17992
6428, -7705, 3572, -15885, 17992
-785, -25299, 0, 0, 0
-785, -25299, -31089, 0, 18804
-785, -25299, -31089, 13282, 18804
-785, -25299, -31089, 13282, 18804
-785, -25299, -31089, 13282, 18804
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
189, 0, 0, 1, 1
564, 0, 0, 0, 0
1, 1, 0, 0, 0
1, 1, 256, 0, 0
-257, 0, 256, 0, 0
0, 512, 0, 512, 2
0, 512, 92, 0, -4992
0, 1, 4608, 0, 7
2, 0, 0, -511, 254
-10723, 6461, -7532, 30734, -30949
-256, 0, 12848, 14131, 13824
-255, 0, 0, 514, 2
0, 256, -12234, 569, 32424
22813, -18660, -17064, -22334, 16399
8704, 16597, 18666, -1, -26631
0, 512, 0, 512, 2
256, 0, 0, 512, 0
-1, -4352, 0, 2, 0
0, 0, 2, 0, 1
2, 0, 0, -511, 254
229, 256, -17363, -1646, 256
8704, 16597, 512, 0, 0
13613, -32611, -19001, -22711, -29166
2, 1, 2, 0, 0
1, 0, 0, 0, 0
0, 0, 0, 2, 0
24985, 512, 0, 767, 0
2, 0, 258, 0, 0
0, 0, 514, 2, 0
467, 1, 0, 0, 256
2, 0, 0, 0, 0
512, 0, 257, 0, 1
259, 0, 0, 257, 215
0, 0, 0, 0, 13056
34, -32256, 0, 2, 0
2, -256, 210, 0, 16640
-17642, 0, 0, 640, 0
258, -1024, -772, -772, -772
1, 28417, 1, 0, 25778
0, 0, 0, 512, 258
0, 256, 512, 254, 0
2, 0, 0, -29438, 255
-4370, -4370, -4370, 0, -4370
1, 1, 0, 0, 0
2, 0, 0, 0, 0
256, 0, 0, 0, 0
-9123, 1, 720, 512, 256
8704, 213, 16641, 0, 0
-32766, 0, 0, -511, 254
256, 0, 0, 4608, 2
0, 0, 26, 0, 10027
2, 0, 1, 0, 6658
2, 0, 0, 1, 2
8704, 16597, -26729, -26729, -26631
0, 512, -27425, -24023, -26291
2, 0, 256, 0, 514
19968, 19539, 14136, 13367, 11520
8704, 725, 0, -16639, -256
0, 14381, 12855, 12339, 14391
257, 256, 512, 0, 0
8014, 10170, 10325, -3128, -31708
256, -256, 0, 256, 0
3, 2, 0, 256, 256
-2008, 1, 0, 256, 0
514, 2, 0, 1792, 512
0, -1792, -1543, -1543, -1543
0, 512, 231, 0, 1
-11117, 27670, 0, 0, 0
-11117, 27670, -9327, 0, 19564
-11117, 27670, -9327, 22660, 19564
-11117, 27670, -9327, 22660, 19564
-11117, 27670, -9327, 22660, 19564
20036, 11504, 0, 0, 0
20036, 11504, -25396, 0, -28401
20036, 11504, -25396, 13387, -28401
20036, 11504, -25396, 13387, -28401
20036, 11504, -25396, 13387, -28401
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
-27682, -12356, 0, 0, 0
-27682, -12356, 32765, 0, 9446
-27682, -12356, 32765, 1242, 9446
-27682, -12356, 32765, 1242, 9446
-27682, -12356, 32765, 1242, 9446
8948, 1024, 0, 0, 0
8948, 1024, -4433, 0, 31155
8948, 1024, -4433, 7503, 31155
8948, 1024, -4433, 7503, 31155
8948, 1024, -4433, 7503, 31155
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
499, 0, 0, 0, 256
6, 0, 1, 0, 512
0, 0, 2827, 2827, 2816
25700, 0, 0, 100, 0
-515, -9, -129, 100, -1
0, 13033, -32609, 0, -28806
0, 256, -10957, 27553, 13878
-1277, 2048, 1, 100, 0
25697, 20992, 0, 4608, -17475
0, 13033, -32609, 0, -28806
0, 0, 0, 100, 6
0, 512, 0, 25600, 0
-2314, 0, -2314, -2314, 512
-16237, -16192, 0, -16384, 704
2, 25600, 0, 0, 0
1, 0, 0, 256, 1
510, 100, 0, 0, 512
612, 370, 0, 256, 257
0, 0, 512, 0, 0
0, -124, 8730, -13934, 10608
0, 512, 256, 2, 0
0, 0, 0, 32256, 1
3840, -27500, 0, -27646, 148
25600, 0, 0, 0, 0
13824, 311, 13312, 51, 0
22272, 256, 0, 17920, 0
5890, 0, 5911, -3049, 256
0, 0, 0, 0, 0
100, 0, 0, 1, 0
11520, 12594, 0, 12289, 51
14392, 0, 0, -512, 2
13613, 2, 7, 0, 0
100, 0, 512, 0, 0
-2, -24796, 257, 257, 256
0, 0, -24673, -24673, 0
356, 230, 255, 0, 100
0, 25600, 0, 0, 0
1, 0, 0, 0, 2
13621, 13112, 207, -256, 55
1, 14381, 13618, 2, 14646
255, -27904, 3106, 2495, 30075
19968, 240, 0, 100, 1
612, 0, 0, 256, 0
0, 0, 256, 0, 1
0, 0, 12850, 12850, 12802
545, 100, 0, 0, 43
256, 256, 512, 0, 0
512, 27648, 0, 100, 100
3840, -27500, 0, -27646, 148
-7580, -7454, 226, 0, -7454
2, 0, 256, 256, -27682
13422, 28213, 110, -27648, 28270
1, 1, 0, 0, 0
0, 0, 512, 0, 0
16639, 0, 256, 0, 256
0, 512, 27136, -11560, 27125
0, -24064, 0, 10497, 341
25600, 0, 23591, 9309, 0
515, 8192, 2, 0, 25600
0, 8192, 0, 0, 100
13668, 12596, 57, -17408, 13617
1, 0, 1, 0, 0
0, 0, -27500, 148, 3842
0, 0, 256, 0, 0
0, 13033, -32609, 0, -28806
4096, 0, 0, 0, 0
0, 256, 257, 257, 1
0, 0, 0, 0, 0
30976, 1, 10280, 10280, 10280
0, 233, 0, 9984, 0
155, 256, 0, 512, 256
0, 0, 4135, 15677, 0
15, 0, 9975, 13878, -25306
0, 0, 4135, 0, 0
767, 0, 64, 2, 256
0, -256, 0, 512, 0
1, 256, 30464, 30583, 0
-27514, -27500, 100, 256, -27500
100, 0, 0, 4135, 0
-31859, 0, 256, 512, 0
0, 0, 13875, 14645, 11711
0, 25855, 0, 0, 0
1, 0, 0, 0, 0
606, 0, 1, 0, 512
0, 130, 0, 0, 0
-16674, 3, 1, 0, 2631
147, 0, 13878, 0, 256
1280, 375, 12800, -28806, 0
3840, -27500, 0, 0, 148
0, 14, 6145, 6168, 0
88, 0, 0, 15, 25855
100, 0, 0, 100, 0
3805, -13348, 1799, 1799, 1799
-15104, 15693, 0, 767, -12990
11520, 13617, 51, 0, 13874
25696, 0, 0, 9984, 0
2, 12601, 14137, 0, 14389
0, 1, 0, 0, 0
0, 100, 0, 1, 0
0, 256, 0, 0, 0
0, 256, 0, 0, 0
17408, 0, 0, 19456, 512
0, 512, -7884, 225, 13107
0, 256, 512, 1, 0
10551, 23068, -14209, 11982, -1082
100, 0, 0, 0, 0
0, 512, 233, 0, 0
0, 0, 289, 0, 256
0, 0, 0, 256, 1
0, 256, 256, 512, 0
514, 0, 0, 0, 1
3943, 6, -4564, -4370, 100
-255, 254, 0, 0, 0
-24816, -26182, 30825, 12533, 9767
-7992, -22768, 62, 0, 16
11565, 0, 0, 0, 0
2, 0, 30326, 0, 1
512, 1, 39, 0, 0
2, 32, 0, 0, 0
-1996, 2549, 15760, -24836, 25166
-11117, 2, 278, 0, 0
3840, -27500, 0, -27646, 148
11805, 11822, 11822, 11822, 11822
518, 1, 2, 384, 0
23901, 23901, 23901, 23901, 23901
5561, 100, 0, 0, 0
0, 512, 1, 0, 1
1955, 18148, 0, 0, 0
1955, 18148, 24191, 0, 26808
1955, 18148, 24191, -10931, 26808
1955, 18148, 24191, -10931, 26808
1955, 18148, 24191, -10931, 26808
-3563, 6325, 0, 0, 0
-3563, 6325, -8382, 0, -3383
-3563, 6325, -8382, 12895, -3383
-3563, 6325, -8382, 12895, -3383
-3563, 6325, -8382, 12895, -3383
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
-10499, 17765, 0, 0, 0
-10499, 17765, -4199, 0, -21860
-10499, 17765, -4199, -15942, -21860
-10499, 17765, -4199, -15942, -21860
-10499, 17765, -4199, -15942, -21860
32731, -21465, 0, 0, 0
32731, -21465, 15691, 0, 31407
32731, -21465, 15691, -1384, 31407
32731, -21465, 15691, -1384, 31407
32731, -21465, 15691, -1384, 31407
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
511, 0, 10023, 10023, 9984
0, 0, 0, 0, 1
18101, -27827, 18982, 1, -2609
10000, 0, 0, 0, 0
1, 256, 0, 256, 0
10000, 14134, 256, 0, 0
0, 4096, 11520, -29897, 39
-14803, 18757, -28909, 16911, -21118
13555, 0, 4149, 39, 256
-3563, -15691, -8382, 95, -3383
2, 4112, 0, 0, 39
0, 4096, 11520, -26215, 39
257, 0, 39, 0, 4096
-32768, 0, 475, 0, 13569
1955, 4324, -23195, -17038, 39
0, 4096, 11520, 311, 39
10000, 14134, 256, 0, 0
0, 256, -9456, -9253, 4151
150, -1082, 1, 0, 6231
-18966, -14056, -13880, 0, -13879
1, 0, 0, 20224, 10000
4112, 39, 0, 4096, 0
10000, 0, -21589, -21589, -21589
0, 256, 136, 0, 10000
10000, 14134, 256, 0, 0
0, 4096, 0, -8704, 39
0, 0, 0, 0, 0
10000, 0, 0, 0, 1
126, 10000, 0, 0, 0
0, 4096, 0, -8704, 39
-28177, 13705, 13621, 13621, 13621
0, 256, -4884, -4884, -5049
30480, 30583, 30583, 30583, 30583
0, 4096, 0, -8704, 39
-12851, -12851, 10000, 0, -12851
1, 0, -4884, 2, -180
0, 4096, 0, -8704, 39
2, 4112, 0, 0, 39
257, 257, 257, 257, 257
4112, 4112, 4112, 4112, 4112
0, 4096, 0, -8704, 39
2, 4112, 0, 0, 10000
511, 0, 0, 256, 10000
769, 4146, 0, 0, 39
512, 10000, 32000, 0, 0
159, 0, 0, 4096, 1
9586, 0, 31220, -1173, 256
0, 4096, 11520, 0, 39
10000, 0, 512, 0, 1
1, 0, 399, 0, 0
0, 0, -12032, 1373, 10
0, 4096, 0, 2, 39
180, 256, 0, 0, 256
0, 256, 4096, 39, 0
0, 25088, 20817, 20817, 20817
-253, 4096, 0, 0, 39
10000, 0, 0, 0, 0
0, 10000, 0, 0, 0
24080, 161, -24319, 0, 0
244, 10000, 1, 0, 0
0, 256, 1, 5741, 1954
0, 4096, 11520, -29897, 39
0, 0, 4135, 0, 0
16, 0, 0, 2, 9985
