-24548, 0, 22560
-24548, 14995, 22560
-24548, 14995, 22560
-24548, 14995, 22560
-24548, 14995, 22560
14201, 0, 16175
14201, -4792, 16175
14201, -4792, 16175
14201, -4792, 16175
14201, -4792, 16175
0, 0, 0
21305, 0, 28527
21305, 26354, 28527
21305, 26354, 28527
21305, 26354, 28527
21305, 26354, 28527
29036, 0, -17264
29036, -29545, -17264
29036, -29545, -17264
29036, -29545, -17264
29036, -29545, -17264
0, 0, 0
509, 0, 1475
509, 19121, 1475
509, 19121, 1475
509, 19121, 1475
509, 19121, 1475
-6810, 0, -12800
24776, 26220, 0
24776, 26220, 0
24776, 26220, 0
24776, 26220, -20298
24776, 26220, -20298
10978, -6067, 0
10978, -6067, 0
10978, -6067, 0
10978, -6067, -20818
10978, -6067, -20818
0, 0, 0
