31915, 17921, 140737353704888, 140737488342208, 4160739816, 0
31915, 17921, 140737353704888, 140737488342208, 4160739816, -437
31915, 17921, 140737353704888, 140737488342208, 4160739816, -437
31915, 17921, 140737353704888, 140737488342208, 4160739816, -437
31915, 17921, 140737353704888, 140737488342208, 4160739816, -437
-7997, -484, 140737353704888, 140737488342208, 4160739816, 0
-7997, -484, 140737353704888, 140737488342208, 4160739816, -23154
-7997, -484, 140737353704888, 140737488342208, 4160739816, -23154
-7997, -484, 140737353704888, 140737488342208, 4160739816, -23154
-7997, -484, 140737353704888, 140737488342208, 4160739816, -23154
0, 0, 140737353704888, 140737488342208, 4160739816, 0
0, 0, 140737353704888, 140737488342208, 4160739816, 0
0, 0, 140737353704888, 140737488342208, 4160739816, 0
0, 0, 140737353704888, 140737488342208, 4160739816, 0
0, 0, 140737353704888, 140737488342208, 4160739816, 0
-4573, 17998, 140737353704888, 140737488342208, 4160739816, 0
-4573, 17998, 140737353704888, 140737488342208, 4160739816, -24702
-4573, 17998, 140737353704888, 140737488342208, 4160739816, -24702
-4573, 17998, 140737353704888, 140737488342208, 4160739816, -24702
-4573, 17998, 140737353704888, 140737488342208, 4160739816, -24702
-32594, -30619, 140737353704888, 140737488342208, 4160739816, 0
-32594, -30619, 140737353704888, 140737488342208, 4160739816, -3032
-32594, -30619, 140737353704888, 140737488342208, 4160739816, -3032
-32594, -30619, 140737353704888, 140737488342208, 4160739816, -3032
-32594, -30619, 140737353704888, 140737488342208, 4160739816, -3032
0, 0, 140737353704888, 140737488342208, 4160739816, 0
0, 0, 140737353704888, 140737488342208, 4160739816, 0
0, 0, 140737353704888, 140737488342208, 4160739816, 0
0, 0, 140737353704888, 140737488342208, 4160739816, 0
0, 0, 140737353704888, 140737488342208, 4160739816, 0
0, 4, 140737353704888, 140737488342208, 4160739816, 25097
-18563, 7441, 0, 0, 0, 0
-18563, 7441, 21962, -16001, 0, 0
-18563, 7441, 21962, -16001, 8737, 0
-18563, 7441, 21962, -16001, 8737, 8376
-18563, 7441, 21962, -16001, 8737, 8376
-2280, 7219, 0, 0, 0, 0
-2280, 7219, -24903, 21981, 0, 0
-2280, 7219, -24903, 21981, -18734, 0
-2280, 7219, -24903, 21981, -18734, -29266
-2280, 7219, -24903, 21981, -18734, -29266
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
25916, -1230, 0, 0, 0, 0
25916, -1230, 20557, 20879, 0, 0
25916, -1230, 20557, 20879, -29965, 0
25916, -1230, 20557, 20879, -29965, -26075
25916, -1230, 20557, 20879, -29965, -26075
18886, -13252, 0, 0, 0, 0
18886, -13252, -21998, -21205, 0, 0
18886, -13252, -21998, -21205, -1354, 0
18886, -13252, -21998, -21205, -1354, 1885
18886, -13252, -21998, -21205, -1354, 1885
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
7524, 0, 0, 25600, 256, 0
4112, 39, 0, 0, 9984, 1
