29737, -7537, 0, 140737353704888, 140737488342208, 4160739816
29737, -7537, 12105, 140737353704888, 140737488342208, 4160739816
29737, -7537, 12105, 140737353704888, 140737488342208, 4160739816
29737, -7537, 12105, 140737353704888, 140737488342208, 4160739816
29737, -7537, 12105, 140737353704888, 140737488342208, 4160739816
21884, -2343, 0, 140737353704888, 140737488342208, 4160739816
21884, -2343, -14323, 140737353704888, 140737488342208, 4160739816
21884, -2343, -14323, 140737353704888, 140737488342208, 4160739816
21884, -2343, -14323, 140737353704888, 140737488342208, 4160739816
21884, -2343, -14323, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
13127, 14136, 0, 140737353704888, 140737488342208, 4160739816
13127, 14136, -24595, 140737353704888, 140737488342208, 4160739816
13127, 14136, -24595, 140737353704888, 140737488342208, 4160739816
13127, 14136, -24595, 140737353704888, 140737488342208, 4160739816
13127, 14136, -24595, 140737353704888, 140737488342208, 4160739816
-16480, -10557, 0, 140737353704888, 140737488342208, 4160739816
-16480, -10557, -25617, 140737353704888, 140737488342208, 4160739816
-16480, -10557, -25617, 140737353704888, 140737488342208, 4160739816
-16480, -10557, -25617, 140737353704888, 140737488342208, 4160739816
-16480, -10557, -25617, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
52, -256, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
25600, -27655, 30449, 140737353704888, 140737488342208, 4160739816
100, 4, 0, 140737353704888, 140737488342208, 4160739816
256, 1, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
-6978, -30971, 17658, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
71, 22616, 22616, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
1, 0, 0, 140737353704888, 140737488342208, 4160739816
20575, 5291, 0, 140737353704888, 140737488342208, 4160739816
20, 0, 0, 140737353704888, 140737488342208, 4160739816
25600, -27655, 30449, 140737353704888, 140737488342208, 4160739816
0, 14336, 12850, 140737353704888, 140737488342208, 4160739816
20575, 5291, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 32, 140737353704888, 140737488342208, 4160739816
5120, 256, 0, 140737353704888, 140737488342208, 4160739816
1, 0, 0, 140737353704888, 140737488342208, 4160739816
276, 0, -13568, 140737353704888, 140737488342208, 4160739816
25600, -27655, 30449, 140737353704888, 140737488342208, 4160739816
305, 1, 0, 140737353704888, 140737488342208, 4160739816
5447, 30505, 0, 140737353704888, 140737488342208, 4160739816
20, 255, 0, 140737353704888, 140737488342208, 4160739816
13623, 5171, -236, 140737353704888, 140737488342208, 4160739816
0, 20, 0, 140737353704888, 140737488342208, 4160739816
2540, 22906, 0, 0, 0, 0
2540, 22906, 30144, 29720, 0, 0
2540, 22906, 30144, 29720, -10044, 0
2540, 22906, 30144, 29720, -10044, 32270
2540, 22906, 30144, 29720, -10044, 32270
3081, -26, 0, 0, 0, 0
3081, -26, 6226, -12646, 0, 0
3081, -26, 6226, -12646, -9923, 0
3081, -26, 6226, -12646, -9923, 14491
3081, -26, 6226, -12646, -9923, 14491
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
-1805, 3970, 0, 0, 0, 0
-1805, 3970, 32000, 19349, 0, 0
-1805, 3970, 32000, 19349, -5247, 0
-1805, 3970, 32000, 19349, -5247, 2921
-1805, 3970, 32000, 19349, -5247, 2921
27968, 19059, 0, 0, 0, 0
27968, 19059, -29381, 19273, 0, 0
27968, 19059, -29381, 19273, 21343, 0
27968, 19059, -29381, 19273, 21343, 7147
27968, 19059, -29381, 19273, 21343, 7147
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
4369, -4591, 4369, 25700, 25700, 25700
236, 257, 0, 1280, 2500, 0
-15351, -15157, 9, 25600, 0, 10000
236, 257, 0, 1280, 1, 0
-15351, -15157, 9, 25600, 0, -10105
25600, 0, 4096, 39, 0, 0
10223, 10023, 10023, 10023, 10023, 10023
-32526, 13696, 13619, 4111, 39, 0
100, 0, 0, 0, 11520, 1
9744, 0, 0, 2048, 0, 0
13569, 12852, 12592, 54, 0, 0
1, 29435, -5632, 1, 25165, 0
10000, 0, 0, 100, 0, 0
11520, 100, 0, 0, 0, 16868
100, -256, -1, -769, 21660, 7453
-988, 0, 12800, 57, 0, 0
0, 0, 0, 1, -15351, 256
4112, 39, 0, 0, 29184, 0
100, 0, 0, 0, 2304, 0
10000, 1, 0, 256, -15359, 23655
-15351, -15157, 9, 25600, 0, 9984
10000, 0, 0, 0, 0, 1
-32768, 0, 2500, 0, 0, 28784
-15351, -15125, 9, 0, 0, 10000
1, 0, 0, 25163, -5317, 0
243, 0, 0, 2304, 25796, 0
0, 255, 0, 1, -15351, 256
4098, 39, 0, 0, 0, 20641
0, 0, 0, 0, 0, 0
-15260, 9, 0, 0, 0, 0
2500, 25600, 0, 0, 0, 0
0, -22596, 3, 0, 0, -15164
25957, 25957, 25957, 25957, 25957, 25957
-15164, 9, -15360, 9, 0, 14592
460, -14336, 2304, -11006, -120, 0
-25793, -3528, 7861, 4149, 39, 31868
2570, 0, 10000, 0, 0, 0
1, 100, 0, 0, 0, 197
28339, -4884, 1, 256, 0, 2304
2500, 0, 0, 0, -15351, 0
2500, 0, 0, 0, 0, 0
236, 257, 0, 1280, 2500, 0
-32768, 0, 2500, 0, -3584, -3342
0, -256, 0, 25600, 0, 0
25826, 3584, 0, 0, 25600, 196
14646, 56, 0, 1, 0, 9
10000, -8395, -21207, 6179, 14373, -16456
-10752, 24602, -27567, 25696, 0, 0
256, 224, 10000, 0, 0, 0
0, 0, 0, 25609, 0, 14096
4339, 39, 0, 0, -2048, 0
