-29766, 1233, 0, 140737353704888, 140737488342208, 4160739816
-29766, 1233, -22664, 140737353704888, 140737488342208, 4160739816
-29766, 1233, -22664, 140737353704888, 140737488342208, 4160739816
-29766, 1233, -22664, 140737353704888, 140737488342208, 4160739816
-29766, 1233, -22664, 140737353704888, 140737488342208, 4160739816
12747, 14511, 0, 140737353704888, 140737488342208, 4160739816
12747, 14511, -7272, 140737353704888, 140737488342208, 4160739816
12747, 14511, -7272, 140737353704888, 140737488342208, 4160739816
12747, 14511, -7272, 140737353704888, 140737488342208, 4160739816
12747, 14511, -7272, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
-27399, -15804, 0, 140737353704888, 140737488342208, 4160739816
-27399, -15804, -1403, 140737353704888, 140737488342208, 4160739816
-27399, -15804, -1403, 140737353704888, 140737488342208, 4160739816
-27399, -15804, -1403, 140737353704888, 140737488342208, 4160739816
-27399, -15804, -1403, 140737353704888, 140737488342208, 4160739816
-7481, -25150, 0, 140737353704888, 140737488342208, 4160739816
-7481, -25150, 18118, 140737353704888, 140737488342208, 4160739816
-7481, -25150, 18118, 140737353704888, 140737488342208, 4160739816
-7481, -25150, 18118, 140737353704888, 140737488342208, 4160739816
-7481, -25150, 18118, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
5255, -28672, -28672, 140737353704888, 140737488342208, 4160739816
20, -256, 2500, 140737353704888, 140737488342208, 4160739816
5255, -28672, -28672, 140737353704888, 140737488342208, 4160739816
0, 0, 31156, 140737353704888, 140737488342208, 4160739816
1, 0, 9, 140737353704888, 140737488342208, 4160739816
20823, 5329, 255, 140737353704888, 140737488342208, 4160739816
20, 9509, 9509, 140737353704888, 140737488342208, 4160739816
2500, 0, 0, 140737353704888, 140737488342208, 4160739816
5120, 0, 0, 140737353704888, 140737488342208, 4160739816
20, 0, 0, 140737353704888, 140737488342208, 4160739816
428, 1, 0, 140737353704888, 140737488342208, 4160739816
-15360, -23074, 20, 140737353704888, 140737488342208, 4160739816
