-3596, -6562, 0, 0, 140737488342224, 140737353704888, 140737488342208
-3596, -6562, 22165, 24015, 140737488342224, 140737353704888, 140737488342208
-3596, -6562, 22165, 24015, 140737488342224, 140737353704888, 140737488342208
-3596, -6562, 22165, 24015, 140737488342224, 140737353704888, 140737488342208
-3596, -6562, 22165, 24015, 140737488342224, 140737353704888, 140737488342208
-9398, -20824, 0, 0, 140737488342224, 140737353704888, 140737488342208
-9398, -20824, -8194, -24259, 140737488342224, 140737353704888, 140737488342208
-9398, -20824, -8194, -24259, 140737488342224, 140737353704888, 140737488342208
-9398, -20824, -8194, -24259, 140737488342224, 140737353704888, 140737488342208
-9398, -20824, -8194, -24259, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
-18795, -19821, 0, 0, 140737488342224, 140737353704888, 140737488342208
-18795, -19821, -15653, 24061, 140737488342224, 140737353704888, 140737488342208
-18795, -19821, -15653, 24061, 140737488342224, 140737353704888, 140737488342208
-18795, -19821, -15653, 24061, 140737488342224, 140737353704888, 140737488342208
-18795, -19821, -15653, 24061, 140737488342224, 140737353704888, 140737488342208
-25084, -5540, 0, 0, 140737488342224, 140737353704888, 140737488342208
-25084, -5540, -24866, 31423, 140737488342224, 140737353704888, 140737488342208
-25084, -5540, -24866, 31423, 140737488342224, 140737353704888, 140737488342208
-25084, -5540, -24866, 31423, 140737488342224, 140737353704888, 140737488342208
-25084, -5540, -24866, 31423, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
1, 0, 0, 257, 140737488342224, 140737353704888, 140737488342208
1, 0, 256, 3, 140737488342224, 140737353704888, 140737488342208
0, 256, 2048, -32512, 140737488342224, 140737353704888, 140737488342208
28080, 19, 0, 1, 140737488342224, 140737353704888, 140737488342208
0, 256, 510, 1, 140737488342224, 140737353704888, 140737488342208
-30531, -3868, 0, 0, 0, 0, 0
-30531, -3868, -20608, 17324, 0, 0, 0
-30531, -3868, -20608, 17324, -3930, 1792, 0
-30531, -3868, -20608, 17324, -3930, 1792, -186
