3364, 26007, 0, 0
3364, 26007, -25069, 25538
3364, 26007, -25069, 25538
3364, 26007, -25069, 25538
3364, 26007, -25069, 25538
-17686, -23588, 0, 0
-17686, -23588, -30262, 74
-17686, -23588, -30262, 74
-17686, -23588, -30262, 74
-17686, -23588, -30262, 74
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
6461, 8269, 0, 0
6461, 8269, 9472, -2255
6461, 8269, 9472, -2255
6461, 8269, 9472, -2255
6461, 8269, 9472, -2255
1576, 22908, 0, 0
1576, 22908, -16935, 32359
1576, 22908, -16935, 32359
1576, 22908, -16935, 32359
1576, 22908, -16935, 32359
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
22102, 1, 0, 0
45, 0, 0, 0
1988, -14971, 0, 0
-15360, 9, 0, 0
0, 0, -15360, 265
1, 1, 0, 0
0, 0, 2500, 256
-24490, 199, 0, 10000
0, 0, -15360, 265
-26112, -32092, 0, 0
-15360, 9, 0, 0
0, 0, -15360, 265
-15360, 9, 0, 0
0, 0, 0, -15351
-26332, -26215, -26215, -26215
2500, 13312, 305, 0
1, 1, 0, 0
2500, 9587, 2484, 10000
16384, 0, 0, 0
196, 0, 0, 2304
0, 0, 256, 0
16144, 16191, 16191, 16191
16144, 16191, 16191, 16191
0, 0, 0, -15351
-15360, 9, 0, 0
1, 0, 0, 0
-15862, 6691, 32017, -25412
-30711, 123, 0, 9985
10000, 0, -15360, 9
91, 0, 0, 2304
22784, 138, 0, -29184
0, 256, 0, 0
10000, 2500, 2560, 0
77, 0, 0, 0
3364, 4247, 20519, 14158
-9, -2368, 30968, 27948
0, -32768, 1, 0
2500, 9587, 2484, 10000
21972, 4357, 21752, 6089
16, 0, 1, -15360
0, 0, 0, -30829
0, 0, 4096, 39
32438, 0, 0, 0
0, 0, 0, -15351
0, 0, 0, 255
64, 4096, 39, 0
0, 2500, 0, 0
0, 0, 2, 0
-2505, -18836, 31002, 16127
11704, 12850, 14132, 27393
0, 0, 0, 0
528, 8, 0, -15358
4351, 0, 0, 0
2500, 9587, 29952, 31025
3328, -28982, 235, 0
256, 0, 0, 512
25244, 5927, -5627, -21855
10000, 0, 0, 0
12845, 14131, 56, 1
52, 0, 0, 13314
257, -256, 0, 512
29951, 1536, -23495, 18821
-15105, -24416, -24416, -24416
0, 0, 0, 0
0, 0, 0, 4135
0, 0, 0, 0
8738, 8738, 8738, 8738
16242, 4688, 0, 0
16242, 4688, 9651, 22357
16242, 4688, 9651, 22357
16242, 4688, 9651, 22357
16242, 4688, 9651, 22357
-18280, 6413, 0, 0
-18280, 6413, 18540, -21628
-18280, 6413, 18540, -21628
-18280, 6413, 18540, -21628
-18280, 6413, 18540, -21628
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
26346, 28339, 0, 0
26346, 28339, 13737, -12615
26346, 28339, 13737, -12615
26346, 28339, 13737, -12615
26346, 28339, 13737, -12615
20606, -24441, 0, 0
20606, -24441, 12607, -1299
20606, -24441, 12607, -1299
