-25547, 0, -16013, 0
-25547, 2460, -16013, -13199
-25547, 2460, -16013, -13199
-25547, 2460, -16013, -13199
-25547, 2460, -16013, -13199
-11217, 0, 21906, 0
-11217, 3965, 21906, 22863
-11217, 3965, 21906, 22863
-11217, 3965, 21906, 22863
-11217, 3965, 21906, 22863
0, 0, 0, 0
-2681, 0, -6885, 0
-2681, 19535, -6885, 2582
-2681, 19535, -6885, 2582
-2681, 19535, -6885, 2582
-2681, 19535, -6885, 2582
-2736, 0, -5181, 0
-2736, 31613, -5181, 27191
-2736, 31613, -5181, 27191
-2736, 31613, -5181, 27191
-2736, 31613, -5181, 27191
0, 0, 0, 0
-26914, 0, 14092, 0
-26914, 21203, 14092, -14729
-26914, 21203, 14092, -14729
-26914, 21203, 14092, -14729
-26914, 21203, 14092, -14729
-20437, 0, 26116, 0
-20437, -21628, 26116, -27551
-20437, -21628, 26116, -27551
-20437, -21628, 26116, -27551
-20437, -21628, 26116, -27551
0, 0, 0, 0
-480, 20348, 0, 0
-480, 20348, -7138, 0
-480, 20348, -7138, 0
-480, 20348, -7138, 26333
-480, 20348, -7138, 26333
-8025, 30047, 0, 0
-8025, 30047, -27650, 0
-8025, 30047, -27650, 0
-8025, 30047, -27650, 2921
-8025, 30047, -27650, 2921
0, 0, 0, 0
