27830, 0, 3588, 140737353704888, 140737488342208, 4160739816
27830, -10151, 3588, 140737353704888, 140737488342208, 4160739816
27830, -10151, 3588, 140737353704888, 140737488342208, 4160739816
27830, -10151, 3588, 140737353704888, 140737488342208, 4160739816
27830, -10151, 3588, 140737353704888, 140737488342208, 4160739816
26146, 0, 17376, 140737353704888, 140737488342208, 4160739816
26146, -264, 17376, 140737353704888, 140737488342208, 4160739816
26146, -264, 17376, 140737353704888, 140737488342208, 4160739816
26146, -264, 17376, 140737353704888, 140737488342208, 4160739816
26146, -264, 17376, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
8258, 0, -6478, 140737353704888, 140737488342208, 4160739816
8258, 18181, -6478, 140737353704888, 140737488342208, 4160739816
8258, 18181, -6478, 140737353704888, 140737488342208, 4160739816
8258, 18181, -6478, 140737353704888, 140737488342208, 4160739816
8258, 18181, -6478, 140737353704888, 140737488342208, 4160739816
25366, 0, -32500, 140737353704888, 140737488342208, 4160739816
25366, 22424, -32500, 140737353704888, 140737488342208, 4160739816
25366, 22424, -32500, 140737353704888, 140737488342208, 4160739816
25366, 22424, -32500, 140737353704888, 140737488342208, 4160739816
25366, 22424, -32500, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
203, 0, 0, 140737353704888, 140737488342208, 4160739816
-15164, -15164, -15164, 140737353704888, 140737488342208, 4160739816
77, 25601, 0, 140737353704888, 140737488342208, 4160739816
9252, 548, 9252, 140737353704888, 140737488342208, 4160739816
2500, 0, 255, 140737353704888, 140737488342208, 4160739816
100, 0, 0, 140737353704888, 140737488342208, 4160739816
-255, 197, 2809, 140737353704888, 140737488342208, 4160739816
1, 0, 1, 140737353704888, 140737488342208, 4160739816
77, 25601, 0, 140737353704888, 140737488342208, 4160739816
512, 102, 0, 140737353704888, 140737488342208, 4160739816
8457, 0, 8831, 140737353704888, 140737488342208, 4160739816
256, 2, -254, 140737353704888, 140737488342208, 4160739816
1, 3368, 255, 140737353704888, 140737488342208, 4160739816
12337, -15271, -13379, 140737353704888, 140737488342208, 4160739816
9252, 292, 9252, 140737353704888, 140737488342208, 4160739816
1, 0, 0, 140737353704888, 140737488342208, 4160739816
-10645, 0, -15474, 140737353704888, 140737488342208, 4160739816
25796, 256, 0, 140737353704888, 140737488342208, 4160739816
100, 0, 1, 140737353704888, 140737488342208, 4160739816
1, 74, 0, 140737353704888, 140737488342208, 4160739816
100, 0, 0, 140737353704888, 140737488342208, 4160739816
25796, -28528, -28528, 140737353704888, 140737488342208, 4160739816
-31355, 0, 0, 140737353704888, 140737488342208, 4160739816
100, 2304, 0, 140737353704888, 140737488342208, 4160739816
0, 2, 390, 140737353704888, 140737488342208, 4160739816
-18588, 0, 1, 140737353704888, 140737488342208, 4160739816
13, 0, 0, 140737353704888, 140737488342208, 4160739816
-2364, 0, 255, 140737353704888, 140737488342208, 4160739816
-15358, 0, 9, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
24577, 0, 0, 140737353704888, 140737488342208, 4160739816
2500, 0, 0, 140737353704888, 140737488342208, 4160739816
1, -25528, 0, 140737353704888, 140737488342208, 4160739816
-24398, 32416, 0, 0, 0, 0
