10111, 0, 28619, 140737353704888, 140737488342208, 4160739816
10111, -18651, 28619, 140737353704888, 140737488342208, 4160739816
10111, -18651, 28619, 140737353704888, 140737488342208, 4160739816
10111, -18651, 28619, 140737353704888, 140737488342208, 4160739816
10111, -18651, 28619, 140737353704888, 140737488342208, 4160739816
-3832, 0, 117, 140737353704888, 140737488342208, 4160739816
-3832, -19422, 117, 140737353704888, 140737488342208, 4160739816
-3832, -19422, 117, 140737353704888, 140737488342208, 4160739816
-3832, -19422, 117, 140737353704888, 140737488342208, 4160739816
-3832, -19422, 117, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
-3770, -30936, 0, 0, 0, 0
-3770, -30936, -23755, 7750, 0, 0
-3770, -30936, -23755, 7750, 13702, 0
-3770, -30936, -23755, 7750, 13702, -17479
-3770, -30936, -23755, 7750, 13702, -17479
11659, 13813, 0, 0, 0, 0
11659, 13813, -8242, 7277, 0, 0
11659, 13813, -8242, 7277, 18748, 0
11659, 13813, -8242, 7277, 18748, -3854
11659, 13813, -8242, 7277, 18748, -3854
0, 0, 0, 0, 0, 0
