14388, 0, 2542, 0, 140737488342224, 140737353704888, 140737488342208
14388, -4933, 2542, 16887, 140737488342224, 140737353704888, 140737488342208
14388, -4933, 2542, 16887, 140737488342224, 140737353704888, 140737488342208
14388, -4933, 2542, 16887, 140737488342224, 140737353704888, 140737488342208
14388, -4933, 2542, 16887, 140737488342224, 140737353704888, 140737488342208
20486, 0, -25872, 0, 140737488342224, 140737353704888, 140737488342208
20486, -27757, -25872, -13410, 140737488342224, 140737353704888, 140737488342208
20486, -27757, -25872, -13410, 140737488342224, 140737353704888, 140737488342208
20486, -27757, -25872, -13410, 140737488342224, 140737353704888, 140737488342208
20486, -27757, -25872, -13410, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
-8381, 0, 19859, 0, 140737488342224, 140737353704888, 140737488342208
-8381, -13297, 19859, 1130, 140737488342224, 140737353704888, 140737488342208
-8381, -13297, 19859, 1130, 140737488342224, 140737353704888, 140737488342208
-8381, -13297, 19859, 1130, 140737488342224, 140737353704888, 140737488342208
-8381, -13297, 19859, 1130, 140737488342224, 140737353704888, 140737488342208
-29257, 0, 16521, 0, 140737488342224, 140737353704888, 140737488342208
-29257, -4852, 16521, 26256, 140737488342224, 140737353704888, 140737488342208
-29257, -4852, 16521, 26256, 140737488342224, 140737353704888, 140737488342208
-29257, -4852, 16521, 26256, 140737488342224, 140737353704888, 140737488342208
-29257, -4852, 16521, 26256, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
14637, 24888, 12338, 12849, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 256, 140737488342224, 140737353704888, 140737488342208
0, -11566, 10000, 0, 140737488342224, 140737353704888, 140737488342208
512, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
256, 21588, 0, 21504, 140737488342224, 140737353704888, 140737488342208
-26451, 29509, 0, 0, 0, 0, 0
-26451, 29509, 26585, 28184, 0, 0, 0
-26451, 29509, 26585, 28184, 28496, -17935, 0
-26451, 29509, 26585, 28184, 28496, -17935, -32749
-26451, 29509, 26585, 28184, 28496, -17935, -32749
11880, 5680, 0, 0, 0, 0, 0
11880, 5680, -30796, -14614, 0, 0, 0
