3094, -23119, 0, 0
3094, -23119, -10832, -18368
3094, -23119, -10832, -18368
3094, -23119, -10832, -18368
3094, -23119, -10832, -18368
-31059, -18099, 0, 0
-31059, -18099, 21674, -16359
-31059, -18099, 21674, -16359
-31059, -18099, 21674, -16359
-31059, -18099, 21674, -16359
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
4366, 8345, 0, 0
4366, 8345, 17154, 1065
4366, 8345, 17154, 1065
4366, 8345, 17154, 1065
4366, 8345, 17154, 1065
-26263, 5926, 0, 0
-26263, 5926, -11610, -18384
-26263, 5926, -11610, -18384
-26263, 5926, -11610, -18384
-26263, 5926, -11610, -18384
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
1, 0, 964, -15360
441, 0, 0, 0
-20315, 256, 8738, 13602
-15164, 9, 0, 0
2500, 0, 0, 257
0, 0, 0, -15351
196, 0, 0, 0
0, 223, 0, 0
2816, 0, 1, 0
1, -15164, 9, 0
1, 0, 0, 0
2500, 0, 0, 257
1, 0, 0, 1
0, 0, 0, 256
-15360, 9, 0, 0
196, 0, 2305, 0
13785, 1, 0, -5238
29891, -15178, 9, 0
0, -15360, 9, 0
257, 0, 344, 0
195, 0, 0, 0
0, 0, 1, 0
2500, 64, 0, 8961
29891, -15178, 9, 0
0, 256, 0, 0
-18830, 4567, -18653, 31602
1, 0, 23041, 0
29040, 29041, 29041, 113
13785, 1, 0, -5238
0, 0, 7424, -10108
-32768, 0, 1, 0
15149, 0, 12544, 12341
2500, 16485, 396, 0
1, 1, 2500, 0
21504, 12728, 24276, 10
15163, 16384, 0, 2560
0, 0, 0, -15351
0, 0, 0, -15351
15163, 16384, 0, 2560
1, 0, 0, 2304
-4096, 16597, -15360, 9
-15360, 9, 0, 0
255, 0, 0, -15351
256, 0, -15114, 49
1, 0, 0, 0
0, 0, 0, -15351
0, -15360, 9, 0
1, 1, 0, 0
15163, 6400, 21033, 1
29891, -15178, 9, 0
0, -256, 2500, 0
11521, 11565, 11565, 11565
0, 0, 256, 257
0, 256, 0, -14336
13785, 1, 0, -5237
0, 0, 91, 126
16503, 0, 14128, -27757
-15301, 1, 0, 0
3094, 177, 0, 1
0, 0, -13477, -31733
2500, 0, 1, 13879
-3073, 11645, 12596, 126
0, 2327, 0, 0
23223, 0, 256, 245
195, 0, 0, 0
0, 0, 257, 0
0, 0, 1, 2500
0, 256, -20224, 0
15163, 16384, 0, 2560
11521, -23067, -7019, -25821
-24064, -6764, 0, 0
196, 0, 0, 2304
14336, 15377, -852, 24068
29891, 9600, 7048, -5663
0, 0, 0, 0
-15148, 13101, 13872, 14648
133, 0, 257, 0
255, 0, -15360, 9
2816, 0, 1, 0
81, 0, -2560, 0
-11790, 30497, -5829, 1
15620, 2500, 0, 0
11521, 11565, 11565, 0
11521, -23067, -7019, -25821
-14907, 265, 0, 0
2, 0, 45, 23049
0, 0, 4883, 4883
16127, -22603, 257, -30327
2816, 256, 0, 0
1, 14125, -714, -19800
255, 0, 0, 0
-256, 256, 196, 0
12868, -31688, -31526, 12866
15163, 16639, 0, 2560
13785, 1, 0, -5238
817, 0, 0, -30976
11525, 1281, 1285, 1285
16898, 514, -15358, 9
15163, 16384, 0, 1
2, 0, 0, 22359
513, 257, 257, 257
1, 13824, 13624, 0
29891, -15178, 9, 0
11521, -23067, 661, 0
22018, 0, 0, 1
0, 256, 452, 0
452, 0, 0, 1
11521, 1, 0, -25820
196, 0, 0, 2
72, 513, 0, 0
-15360, 9, 0, -11008
1, 0, 1, 0
-5578, 0, 2500, 0
-12097, -16192, 12845, -16192
0, 30720, -3734, 27242
2, 0, 0, -24320
2500, 2, 0, 256
2, 0, 257, 12344
