-12040, -20816, 0, 0
-12040, -20816, 24758, -1275
-12040, -20816, 24758, -1275
-12040, -20816, 24758, -1275
-12040, -20816, 24758, -1275
5983, -17350, 0, 0
5983, -17350, 4451, 22432
5983, -17350, 4451, 22432
5983, -17350, 4451, 22432
5983, -17350, 4451, 22432
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-21, -10007, 0, 0
-21, -10007, 9751, -28178
-21, -10007, 9751, -28178
-21, -10007, 9751, -28178
-21, -10007, 9751, -28178
28137, -22441, 0, 0
28137, -22441, -17765, 8748
28137, -22441, -17765, 8748
28137, -22441, -17765, 8748
28137, -22441, -17765, 8748
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
1, 29745, 32382, 32272
2, 2, 163, 0
27138, -12726, 256, 0
279, 256, 0, 0
1, 0, 2, -12288
10000, 0, 0, 0
-28671, 0, 39, 4096
18704, 6939, 6939, 6939
0, 256, 2, 4098
12041, -31084, 0, 0
12041, -31084, 25238, 11922
12041, -31084, 25238, 11922
12041, -31084, 25238, 11922
12041, -31084, 25238, 11922
30935, 9148, 0, 0
30935, 9148, -29186, -16792
30935, 9148, -29186, -16792
30935, 9148, -29186, -16792
30935, 9148, -29186, -16792
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-11456, -8776, 0, 0
-11456, -8776, 13672, -9785
-11456, -8776, 13672, -9785
-11456, -8776, 13672, -9785
-11456, -8776, 13672, -9785
22346, -21960, 0, 0
22346, -21960, -21339, -17069
22346, -21960, -21339, -17069
22346, -21960, -21339, -17069
22346, -21960, -21339, -17069
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-6656, 256, 512, 0
27648, 0, 0, 0
32402, -28042, 14434, -27090
629, 0, 373, 29952
1, 0, 0, -31231
1, 271, 23296, 0
0, -12032, 0, 150
1, 0, 1, 0
1, 0, 0, 0
0, 0, 0, 13619
45, 256, 0, 257
-11574, -24877, 0, 0
-11574, -24877, -6169, 13449
-11574, -24877, -6169, 13449
-11574, -24877, -6169, 13449
-11574, -24877, -6169, 13449
-2446, -23230, 0, 0
-2446, -23230, -13973, -9902
-2446, -23230, -13973, -9902
-2446, -23230, -13973, -9902
-2446, -23230, -13973, -9902
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-1010, 19629, 0, 0
-1010, 19629, 19072, 20046
23884, -28095, 0, 0
23884, -28095, 8750, 0
