-7654, -5922, 0, 140737353704888, 140737488342208, 4160739816
-7654, -5922, 21202, 140737353704888, 140737488342208, 4160739816
-7654, -5922, 21202, 140737353704888, 140737488342208, 4160739816
-7654, -5922, 21202, 140737353704888, 140737488342208, 4160739816
-7654, -5922, 21202, 140737353704888, 140737488342208, 4160739816
13135, -19949, 0, 140737353704888, 140737488342208, 4160739816
13135, -19949, -24506, 140737353704888, 140737488342208, 4160739816
13135, -19949, -24506, 140737353704888, 140737488342208, 4160739816
13135, -19949, -24506, 140737353704888, 140737488342208, 4160739816
13135, -19949, -24506, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
13533, 7074, 0, 140737353704888, 140737488342208, 4160739816
13533, 7074, -16365, 140737353704888, 140737488342208, 4160739816
13533, 7074, -16365, 140737353704888, 140737488342208, 4160739816
13533, 7074, -16365, 140737353704888, 140737488342208, 4160739816
13533, 7074, -16365, 140737353704888, 140737488342208, 4160739816
-13506, 1724, 0, 140737353704888, 140737488342208, 4160739816
-13506, 1724, 29153, 140737353704888, 140737488342208, 4160739816
-13506, 1724, 29153, 140737353704888, 140737488342208, 4160739816
-13506, 1724, 29153, 140737353704888, 140737488342208, 4160739816
-13506, 1724, 29153, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 8192, 12, 140737353704888, 140737488342208, 4160739816
201, 0, 0, 140737353704888, 140737488342208, 4160739816
45, 0, 0, 140737353704888, 140737488342208, 4160739816
0, 0, 0, 140737353704888, 140737488342208, 4160739816
29, 0, -26986, 140737353704888, 140737488342208, 4160739816
0, 0, -1, 140737353704888, 140737488342208, 4160739816
-256, 0, 0, 140737353704888, 140737488342208, 4160739816
