-32099, 22515, 0, 0
-32099, 22515, 24195, -21069
-32099, 22515, 24195, -21069
-32099, 22515, 24195, -21069
-32099, 22515, 24195, -21069
2256, 2775, 0, 0
2256, 2775, 12575, 14282
2256, 2775, 12575, 14282
2256, 2775, 12575, 14282
2256, 2775, 12575, 14282
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
5805, -9430, 0, 0
5805, -9430, -9749, 24466
5805, -9430, -9749, 24466
5805, -9430, -9749, 24466
5805, -9430, -9749, 24466
-26380, 21490, 0, 0
-26380, 21490, -14808, -29589
-26380, 21490, -14808, -29589
-26380, 21490, -14808, -29589
-26380, 21490, -14808, -29589
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
196, 0, 0, 2304
255, 0, 0, -15351
0, 255, 0, 17417
10323, 22317, -11025, -21305
0, 0, 0, 256
13101, 12343, 13622, 13369
1, 0, 10023, 10023
1, 0, 1, 0
301, 0, 0, 0
255, 0, 0, 11222
685, 2500, 0, 0
13101, 12343, 13622, 13369
2, 0, 2, -15360
-21600, -4847, 10751, 12848
28374, 32379, 0, 0
28374, 32379, 24154, 23634
28374, 32379, 24154, 23634
28374, 32379, 24154, 23634
28374, 32379, 24154, 23634
-10809, -20793, 0, 0
-22412, -8333, 0, 0
