-12100, -27580, 0, 0, 0
-12100, -27580, 30366, 0, 16954
-12100, -27580, 30366, 11487, 16954
-12100, -27580, 30366, 11487, 16954
-12100, -27580, 30366, 11487, 16954
31099, 25394, 0, 0, 0
31099, 25394, -31533, 0, 4457
31099, 25394, -31533, 4404, 4457
31099, 25394, -31533, 4404, 4457
31099, 25394, -31533, 4404, 4457
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
25156, 22313, 0, 0, 0
25156, 22313, -2241, 0, -17457
25156, 22313, -2241, 9384, -17457
25156, 22313, -2241, 9384, -17457
25156, 22313, -2241, 9384, -17457
-9730, 8387, 0, 0, 0
-9730, 8387, 1421, 0, -15596
-9730, 8387, 1421, -26618, -15596
-9730, 8387, 1421, -26618, -15596
-9730, 8387, 1421, -26618, -15596
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
2, 24158, 1, 0, 24158
-32768, -29765, 23212, -7823, -15129
-509, 256, 256, 0, 0
11776, 12079, 12079, 13613, 12079
258, 0, 2, 2, 0
1808, 4112, 256, 0, 39
0, 256, 0, 26113, 2
-4537, 493, 0, 512, 0
272, 0, 6682, 10000, 0
0, 0, 0, 0, 0
13569, 54, 39, 0, 4351
10000, 0, 0, 0, 0
770, 0, 32256, 31496, 1
0, 0, 0, 0, 0
13357, 7710, 0, 7710, 1
2067, 0, 0, -768, 469
16, 10000, 0, 0, 0
0, 0, 12079, 556, 1
10000, 0, 0, -5483, 0
461, -31612, 256, 29186, 0
0, 0, 1, 256, 0
0, 0, 0, 0, 0
10000, -32768, 0, 0, -512
45, 0, 13369, 12344, 13357
4097, 39, 1, 0, 0
1, 0, 0, 256, 0
1, 0, -6078, 20497, 0
4098, 0, 1, 2, 0
9353, 14749, -28819, -12100, 12191
6, 2, 0, 0, 0
16, 0, 0, 0, 2
257, 0, 0, 0, 0
0, 0, 0, 0, 256
16, 512, 0, 1, 0
0, 0, 0, 256, 256
1, 0, 0, 9984, 528
0, 0, 0, 0, 0
4096, 2087, -16963, -16963, -16963
25370, 253, 0, 0, 1809
19119, -21261, 32, -243, 15865
0, 598, 1799, -19712, 0
-21250, 13357, 308, 79, 14385
10000, 0, 0, 2, 0
