-2599, 25187, 0
-2599, 25187, 11272
-944, -11721, 0
-944, -11721, -6298
-944, -11721, -6298
-944, -11721, -6298
-944, -11721, -6298
29106, -6026, 0
29106, -6026, -30627
29106, -6026, -30627
29106, -6026, -30627
29106, -6026, -30627
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
28523, 24360, 0
28523, 24360, 8982
28523, 24360, 8982
28523, 24360, 8982
28523, 24360, 8982
19207, -27878, 0
19207, -27878, -7491
19207, -27878, -7491
19207, -27878, -7491
19207, -27878, -7491
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
25600, 0, 124
2148, 0, 0
13869, 12848, 257
0, -512, 0
25600, 1024, 124
0, 512, 0
-11263, -19259, 33
14336, 13362, 50
0, 0, 0
0, 512, 0
256, -25536, 12957
0, 0, 0
69, 0, -19966
258, 0, 0
0, 256, 0
100, 0, 0
0, 0, 100
29106, 10000, 0
20303, 20303, 20303
0, 512, 27150
5298, 20822, 0
5298, 20822, -4937
5298, 20822, -4937
5298, 20822, -4937
5298, 20822, -4937
-1253, 23112, 0
-1253, 23112, 1518
-18933, -892, 0
-18933, -892, -8237
-18933, -892, -8237
-18933, -892, -8237
-18933, -892, -8237
26903, 15076, 0
26903, 15076, 13693
26903, 15076, 13693
26903, 15076, 13693
26903, 15076, 13693
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
25488, -16557, 0
25488, -16557, -29298
25488, -16557, -29298
25488, -16557, -29298
25488, -16557, -29298
-19933, -22532, 0
-19933, -22532, 17108
-19933, -22532, 17108
-19933, -22532, 17108
-19933, -22532, 17108
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
213, 0, 256
0, -4006, 54
0, 1, 256
0, 100, 0
3582, 0, 1
-21076, 1, 256
25854, 0, 0
32, 100, 0
-28785, -28785, -28785
-255, 0, 0
-32501, 338, 0
1, -256, -17415
-32501, 338, 0
23131, 25831, 0
0, 256, 19532
26313, 24011, 0
