20483, 0, 16596, 0, 140737488342224, 140737353704888, 140737488342208
20483, 1952, 16596, -21607, 140737488342224, 140737353704888, 140737488342208
20483, 1952, 16596, -21607, 140737488342224, 140737353704888, 140737488342208
20483, 1952, 16596, -21607, 140737488342224, 140737353704888, 140737488342208
20483, 1952, 16596, -21607, 140737488342224, 140737353704888, 140737488342208
-11631, 0, 28942, 0, 140737488342224, 140737353704888, 140737488342208
-11631, 5970, 28942, 11783, 140737488342224, 140737353704888, 140737488342208
-11631, 5970, 28942, 11783, 140737488342224, 140737353704888, 140737488342208
-11631, 5970, 28942, 11783, 140737488342224, 140737353704888, 140737488342208
-11631, 5970, 28942, 11783, 140737488342224, 140737353704888, 140737488342208
0, 0, 0, 0, 140737488342224, 140737353704888, 140737488342208
-19804, -16047, 0, 0, 0, 0, 0
-19804, -16047, -4309, 23019, 0, 0, 0
-19804, -16047, -4309, 23019, 21987, 31997, 0
-19804, -16047, -4309, 23019, 21987, 31997, -30508
-19804, -16047, -4309, 23019, 21987, 31997, -30508
9256, 24123, 0, 0, 0, 0, 0
9256, 24123, 12136, -31573, 0, 0, 0
9256, 24123, 12136, -31573, 7237, 2978, 0
9256, 24123, 12136, -31573, 7237, 2978, -31772
9256, 24123, 12136, -31573, 7237, 2978, -31772
0, 0, 0, 0, 0, 0, 0
