-32682, 9424, 0, 0, 0
-32682, 9424, 26105, 22765, 0
-32682, 9424, 26105, 22765, 24210
-32682, 9424, 26105, 22765, 24210
-32682, 9424, 26105, 22765, 24210
-3332, -19148, 0, 0, 0
24287, -18830, 0, 0, 0
24287, -18830, -25414, 25295, 0
24287, -18830, -25414, 25295, 4378
24287, -18830, -25414, 25295, 4378
24287, -18830, -25414, 25295, 4378
8652, 15041, 0, 0, 0
8652, 15041, -31931, -12577, 0
8652, 15041, -31931, -12577, 31894
8652, 15041, -31931, -12577, 31894
8652, 15041, -31931, -12577, 31894
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
-19879, -6890, 0, 0, 0
-140, 29662, 0, 0, 0
-140, 29662, -5120, 9854, 0
-140, 29662, -5120, 9854, 11749
-140, 29662, -5120, 9854, 11749
-140, 29662, -5120, 9854, 11749
6395, -29631, 0, 0, 0
6395, -29631, -11557, -29951, 0
6395, -29631, -11557, -29951, -13635
6395, -29631, -11557, -29951, -13635
6395, -29631, -11557, -29951, -13635
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
14191, -15398, 0, 0, 0
14191, -15398, 9731, 16417, 0
14191, -15398, 9731, 16417, -17523
14191, -15398, 9731, 16417, -17523
14191, -15398, 9731, 16417, -17523
-29635, 15447, 0, 0, 0
-29635, 15447, 23237, 28596, 0
-29635, 15447, 23237, 28596, -21952
-29635, 15447, 23237, 28596, -21952
-29635, 15447, 23237, 28596, -21952
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
-32257, 0, 13056, 12850, 12850
0, -15360, 9, 0, 0
-31370, -13184, 0, 0, 0
