-25363, 0, 0, -17722, 0, 140733193388032, 140737488342224, 140737353704888
-25363, 0, 4711, -17722, 17983, 140733193388032, 140737488342224, 140737353704888
-25363, 11299, 4711, -17722, 17983, 140733193388032, 140737488342224, 140737353704888
-25363, 11299, 4711, -17722, 17983, 140733193388032, 140737488342224, 140737353704888
-25363, 11299, 4711, -17722, 17983, 140733193388032, 140737488342224, 140737353704888
14929, 0, 0, -20152, 0, 140733193388032, 140737488342224, 140737353704888
14929, 0, 12606, -20152, 1720, 140733193388032, 140737488342224, 140737353704888
14929, 17797, 12606, -20152, 1720, 140733193388032, 140737488342224, 140737353704888
14929, 17797, 12606, -20152, 1720, 140733193388032, 140737488342224, 140737353704888
14929, 17797, 12606, -20152, 1720, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
-4689, 0, 0, -21482, 0, 140733193388032, 140737488342224, 140737353704888
-4689, 0, -7727, -21482, -19931, 140733193388032, 140737488342224, 140737353704888
-4689, 13574, -7727, -21482, -19931, 140733193388032, 140737488342224, 140737353704888
-4689, 13574, -7727, -21482, -19931, 140733193388032, 140737488342224, 140737353704888
-4689, 13574, -7727, -21482, -19931, 140733193388032, 140737488342224, 140737353704888
1160, 0, 0, 28274, 0, 140733193388032, 140737488342224, 140737353704888
1160, 0, 24706, 28274, 7373, 140733193388032, 140737488342224, 140737353704888
1160, 3550, 24706, 28274, 7373, 140733193388032, 140737488342224, 140737353704888
1160, 3550, 24706, 28274, 7373, 140733193388032, 140737488342224, 140737353704888
1160, 3550, 24706, 28274, 7373, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
1, 256, 0, 256, 0, 140733193388032, 140737488342224, 140737353704888
20817, -14596, 18689, 81, 0, 140733193388032, 140737488342224, 140737353704888
0, 1, 256, 0, 256, 140733193388032, 140737488342224, 140737353704888
71, -256, 2816, 0, 1, 140733193388032, 140737488342224, 140737353704888
1, 0, 256, 256, 0, 140733193388032, 140737488342224, 140737353704888
256, 0, 1, 45, 1, 140733193388032, 140737488342224, 140737353704888
256, 12473, 22272, 256, 1, 140733193388032, 140737488342224, 140737353704888
0, 11520, 256, 1, 0, 140733193388032, 140737488342224, 140737353704888
381, 0, 0, 209, 1, 140733193388032, 140737488342224, 140737353704888
0, 0, 256, 0, 0, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 257, 0, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, -256, 257, 140733193388032, 140737488342224, 140737353704888
256, -256, 256, 0, 255, 140733193388032, 140737488342224, 140737353704888
256, 5097, 27125, 13613, -12559, 140733193388032, 140737488342224, 140737353704888
13613, 24091, 25696, -27923, -32241, 140733193388032, 140737488342224, 140737353704888
-26491, 7710, 7710, -9253, -9253, 140733193388032, 140737488342224, 140737353704888
-256, 0, 256, 257, 1, 140733193388032, 140737488342224, 140737353704888
420, 0, 164, 0, -23552, 140733193388032, 140737488342224, 140737353704888
1024, -16851, 0, 114, 1, 140733193388032, 140737488342224, 140737353704888
370, 0, 327, 0, -8192, 140733193388032, 140737488342224, 140737353704888
29806, 0, 17409, 40, 0, 140733193388032, 140737488342224, 140737353704888
1, 17152, 0, 0, -29556, 140733193388032, 140737488342224, 140737353704888
1, 13312, 0, 21331, 339, 140733193388032, 140737488342224, 140737353704888
126, 1, 0, 0, 1, 140733193388032, 140737488342224, 140737353704888
1, 256, 0, 0, 1, 140733193388032, 140737488342224, 140737353704888
2541, 0, 0, 56, 1, 140733193388032, 140737488342224, 140737353704888
4359, 2827, 2827, 255, 2827, 140733193388032, 140737488342224, 140737353704888
513, 24929, 24929, 1, 24929, 140733193388032, 140737488342224, 140737353704888
-1022, 24672, 24672, 13055, 24689, 140733193388032, 140737488342224, 140737353704888
1, -14852, 1816, 0, 1048, 140733193388032, 140737488342224, 140737353704888
-25187, -25187, -25187, -25187, -25187, 140733193388032, 140737488342224, 140737353704888
0, -240, 9984, 16384, 0, 140733193388032, 140737488342224, 140737353704888
0, 2866, 1, 0, 0, 140733193388032, 140737488342224, 140737353704888
1, 1, 0, 0, 257, 140733193388032, 140737488342224, 140737353704888
127, 4135, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
58, 0, 1, 0, 1, 140733193388032, 140737488342224, 140737353704888
0, 18353, 4135, 0, 0, 140733193388032, 140737488342224, 140737353704888
1, 13363, 12589, 0, 0, 140733193388032, 140737488342224, 140737353704888
1, 12336, 12850, 256, 12336, 140733193388032, 140737488342224, 140737353704888
1, 0, 256, 0, 0, 140733193388032, 140737488342224, 140737353704888
0, 4135, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
1, 0, 1542, 1542, 1542, 140733193388032, 140737488342224, 140737353704888
-10239, 14336, 0, -28870, 508, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 25600, 1, 140733193388032, 140737488342224, 140737353704888
0, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
25700, 0, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
6425, 6425, 6425, 6425, 6425, 140733193388032, 140737488342224, 140737353704888
0, 1, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
1, 0, 0, 0, 1, 140733193388032, 140737488342224, 140737353704888
-28730, 14675, 0, 0, 0, 0, 0, 0
-28730, 14675, -12827, -19833, 0, 0, 0, 0
-28730, 14675, -12827, -19833, 4586, -2439, 4442, 0
-28730, 14675, -12827, -19833, 4586, -2439, 4442, -12432
-28730, 14675, -12827, -19833, 4586, -2439, 4442, -12432
-9752, 12635, 0, 0, 0, 0, 0, 0
-9752, 12635, 9229, 1938, 0, 0, 0, 0
-9752, 12635, 9229, 1938, -23092, -30401, -9831, 0
-9752, 12635, 9229, 1938, -23092, -30401, -9831, -22248
-9752, 12635, 9229, 1938, -23092, -30401, -9831, -22248
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
-16608, -17356, 0, 0, 0, 0, 0, 0
-16608, -17356, -1551, -8887, 0, 0, 0, 0
-16608, -17356, -1551, -8887, -16989, -17872, -2909, 0
-16608, -17356, -1551, -8887, -16989, -17872, -2909, -29825
-16608, -17356, -1551, -8887, -16989, -17872, -2909, -29825
28590, 24686, 0, 0, 0, 0, 0, 0
28590, 24686, -26983, 21864, 0, 0, 0, 0
