10755, 140737351495792, 140737353705634, 2243456908, 17457, 0, 0
10755, 1, 1, 1, 17457, 26043, 1156
10755, 1, 1, 1, 17457, 26043, 1156
10755, 1, 1, 1, 17457, 26043, 1156
10755, 1, 1, 1, 17457, 26043, 1156
-29113, 1, 1, 1, -25181, 0, 0
-29113, 1, 1, 1, -25181, 635, 4026
-29113, 1, 1, 1, -25181, 635, 4026
-29113, 1, 1, 1, -25181, 635, 4026
-29113, 1, 1, 1, -25181, 635, 4026
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
29394, 1, 1, 1, 14357, 0, 0
29394, 1, 1, 1, 14357, -15963, 19551
29394, 1, 1, 1, 14357, -15963, 19551
29394, 1, 1, 1, 14357, -15963, 19551
29394, 1, 1, 1, 14357, -15963, 19551
-17887, 1, 1, 1, 15973, 0, 0
-17887, 1, 1, 1, 15973, -3616, 14853
-17887, 1, 1, 1, 15973, -3616, 14853
-17887, 1, 1, 1, 15973, -3616, 14853
-17887, 1, 1, 1, 15973, -3616, 14853
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 0, 0
-6142, 1, 1, 1, 0, 0, -28785
11522, 1, 1, 1, 25653, 0, 0
25826, 1, 1, 1, 0, 0, 0
100, 1, 1, 1, 1, 256, 0
25822, 1, 1, 1, 0, 100, -256
0, 1, 1, 1, 301, 0, 256
0, 1, 1, 1, 301, 0, 256
100, 1, 1, 1, 0, 0, -24833
4251, 1, 1, 1, 39, 0, 0
100, 1, 1, 1, 1, -256, -1
0, 1, 1, 1, 0, 13824, 13108
-32512, 1, 1, 1, 6168, 10008, 29696
0, 1, 1, 1, 0, 0, 0
-32726, 1, 1, 1, -9727, 13048, 8084
-256, 1, 1, 1, 511, 0, -256
11522, 1, 1, 1, 25653, 0, 0
0, 1, 1, 1, 256, 0, 0
387, 1, 1, 1, 13573, 3123, 511
0, 1, 1, 1, 301, 0, 256
-32512, 1, 1, 1, 0, 256, -2304
0, 1, 1, 1, 8960, 26193, 10663
0, 1, 1, 1, 301, 0, 2
-25873, 1, 1, 1, 256, 10000, 0
528, 1, 1, 1, 100, 0, 0
13613, 1, 1, 1, 29488, 29555, 100
10000, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 0, 256, 7453
0, 1, 1, 1, 0, 11520, 13877
2, 1, 1, 1, -27136, 267, 0
768, 1, 1, 1, 1, 0, 256
2, 1, 1, 1, 2048, 256, 18688
10084, 1, 1, 1, 15677, 15677, 15677
258, 1, 1, 1, 100, 0, 0
-13586, 1, 1, 1, 0, 1, 0
222, 1, 1, 1, 512, 2312, 113
0, 1, 1, 1, 0, 0, 9984
0, 1, 1, 1, 16, 9984, 1
2, 1, 1, 1, 0, 0, -14393
10000, 1, 1, 1, 96, 0, 0
29954, 1, 1, 1, 30555, -32546, -14879
0, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 257, 125, 0
16640, 1, 1, 1, -18742, 31460, -21784
100, 1, 1, 1, 0, 0, 0
0, 1, 1, 1, 256, 0, 255
-9767, 1, 1, 1, -9767, -9767, -9767
32092, -4018, 0, 0, 0, 0, 0
32092, -4018, 6329, 5363, 0, 0, 0
32092, -4018, 6329, 5363, 4826, 26137, 0
32092, -4018, 6329, 5363, 4826, 26137, 17198
32092, -4018, 6329, 5363, 4826, 26137, 17198
6069, -11063, 0, 0, 0, 0, 0
6069, -11063, -15013, 24270, 0, 0, 0
6069, -11063, -15013, 24270, -6423, -5297, 0
6069, -11063, -15013, 24270, -6423, -5297, -13439
6069, -11063, -15013, 24270, -6423, -5297, -13439
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0
18841, -8563, 0, 0, 0, 0, 0
18841, -8563, 19262, 17111, 0, 0, 0
18841, -8563, 19262, 17111, 26669, -27535, 0
18841, -8563, 19262, 17111, 26669, -27535, 25444
18841, -8563, 19262, 17111, 26669, -27535, 25444
1061, -9113, 0, 0, 0, 0, 0
1061, -9113, -5023, -3660, 0, 0, 0
1061, -9113, -5023, -3660, -15734, -2282, 0
