23305, 140737488342224, 140737353704888, 140737488342208, -4025, 0, 0
23305, 140737488342224, 140737353704888, 140737488342208, -4025, 6959, 21984
23305, 140737488342224, 140737353704888, 140737488342208, -4025, 6959, 21984
23305, 140737488342224, 140737353704888, 140737488342208, -4025, 6959, 21984
23305, 140737488342224, 140737353704888, 140737488342208, -4025, 6959, 21984
12837, 140737488342224, 140737353704888, 140737488342208, -31637, 0, 0
12837, 140737488342224, 140737353704888, 140737488342208, -31637, -1922, -22047
12837, 140737488342224, 140737353704888, 140737488342208, -31637, -1922, -22047
12837, 140737488342224, 140737353704888, 140737488342208, -31637, -1922, -22047
12837, 140737488342224, 140737353704888, 140737488342208, -31637, -1922, -22047
0, 140737488342224, 140737353704888, 140737488342208, 0, 0, 0
0, 140737488342224, 140737353704888, 140737488342208, 0, 0, 0
0, 140737488342224, 140737353704888, 140737488342208, 0, 0, 0
0, 140737488342224, 140737353704888, 140737488342208, 0, 0, 0
0, 140737488342224, 140737353704888, 140737488342208, 0, 0, 0
-4835, 140737488342224, 140737353704888, 140737488342208, -19728, 0, 0
-4835, 140737488342224, 140737353704888, 140737488342208, -19728, -8056, 4421
-4835, 140737488342224, 140737353704888, 140737488342208, -19728, -8056, 4421
-4835, 140737488342224, 140737353704888, 140737488342208, -19728, -8056, 4421
-4835, 140737488342224, 140737353704888, 140737488342208, -19728, -8056, 4421
-12409, 140737488342224, 140737353704888, 140737488342208, 25241, 0, 0
-12409, 140737488342224, 140737353704888, 140737488342208, 25241, 31475, 24075
-12409, 140737488342224, 140737353704888, 140737488342208, 25241, 31475, 24075
-12409, 140737488342224, 140737353704888, 140737488342208, 25241, 31475, 24075
-12409, 140737488342224, 140737353704888, 140737488342208, 25241, 31475, 24075
0, 140737488342224, 140737353704888, 140737488342208, 0, 0, 0
0, 140737488342224, 140737353704888, 140737488342208, 0, 0, 0
0, 140737488342224, 140737353704888, 140737488342208, 0, 0, 0
0, 140737488342224, 140737353704888, 140737488342208, 0, 0, 0
0, 140737488342224, 140737353704888, 140737488342208, 0, 0, 0
196, 140737488342224, 140737353704888, 140737488342208, 2, 0, -15360
2500, 140737488342224, 140737353704888, 140737488342208, 81, 100, 0
2500, 140737488342224, 140737353704888, 140737488342208, 81, 100, -3147
-30364, 140737488342224, 140737353704888, 140737488342208, 0, 100, 0
-15164, 140737488342224, 140737353704888, 140737488342208, 9, 0, 2500
21258, -23338, 0, 0, 0, 0, 0
21258, -23338, -1094, -7996, 0, 0, 0
21258, -23338, -1094, -7996, -32349, -832, 0
