-20454, 4499, 0
-20454, 4499, -1963
-15061, -1211, 0
-15061, -1211, -3478
-15061, -1211, -3478
-15061, -1211, -3478
-15061, -1211, -3478
-29019, 32055, 0
-29019, 32055, -17711
-30999, -5424, 0
-30999, -5424, -18870
-30999, -5424, -18870
-30999, -5424, -18870
-30999, -5424, -18870
11977, -30162, 0
11977, -30162, -32009
11977, -30162, -32009
11977, -30162, -32009
11977, -30162, -32009
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
30332, 28970, 0
30332, 28970, 31906
30332, 28970, 31906
30332, 28970, 31906
30332, 28970, 31906
7953, -10767, 0
7953, -10767, 4781
7953, -10767, 4781
7953, -10767, 4781
7953, -10767, 4781
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 2058
0, 0, 0
1848, 14592, 14640
31090, -29753, 0
