-13871, -4695, 0
-13871, -4695, -31082
-13871, -4695, -31082
-13871, -4695, -31082
-13871, -4695, -31082
31450, 20135, 0
31450, 20135, -22763
31450, 20135, -22763
31450, 20135, -22763
31450, 20135, -22763
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
-357, 5573, 0
-357, 5573, -13910
-357, 5573, -13910
-357, 5573, -13910
-357, 5573, -13910
-732, 16074, 0
-732, 16074, 19701
-732, 16074, 19701
-732, 16074, 19701
-732, 16074, 19701
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
23808, 23901, 23901
0, -32768, -32640
0, 0, 0
257, 0, 1
0, 31868, 31868
1, 0, 1
-26215, -26215, -871
302, 0, -24673
1, 0, 1
30764, -17709, 7894
6, 66, 0
1, 0, 0
1, 0, 1
0, 0, -9728
0, 512, 0
19710, 19532, 19532
13100, -17772, 7894
-3599, -3599, -3599
17123, 1364, 0
17123, 1364, 2892
17123, 1364, 2892
17123, 1364, 2892
17123, 1364, 2892
23135, 3381, 0
23135, 3381, 12421
23135, 3381, 12421
23135, 3381, 12421
23135, 3381, 12421
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
23204, -7409, 0
23204, -7409, 9319
23204, -7409, 9319
23204, -7409, 9319
23204, -7409, 9319
12733, 30437, 0
12733, 30437, 15438
12733, 30437, 15438
12733, 30437, 15438
12733, 30437, 15438
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
-11777, -25649, 0
100, 2, 0
2, 0, 25600
100, 2, 0
-14590, 516, 0
100, 2, 0
100, 0, 14391
0, 0, 0
8706, 32643, -14885
1, 2, 0
100, 0, 0
-32284, 129, -32768
0, 0, 0
0, 0, 100
100, 2, 0
-11060, -3856, -3856
-8245, -22415, 0
-8245, -22415, 0
-8245, -22415, 0
-8245, -22415, -15415
-8245, -22415, -15415
20833, 14800, 0
20833, 14800, 0
20833, 14800, 0
20833, 14800, 16318
20833, 14800, 16318
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
13547, 25281, 0
13547, 25281, 0
13547, 25281, 0
13547, 25281, -62
13547, 25281, -62
13139, -14521, 0
13139, -14521, 0
13139, -14521, 0
13139, -14521, -15391
13139, -14521, -15391
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 9912
191, 0, 0
1, 149, 0
0, 256, 14592
12845, 12848, 0
1, 100, 0
-15293, 9, 2500
2500, 18177, 0
195, 0, 12849
-8302, 100, 0
100, 0, 100
-15164, 9, 25600
0, 0, 0
8140, 1, 1
98, 2500, 0
100, 24576, -18392
0, 0, 9912
-8939, 256, -15360
257, 14800, 255
25599, 0, 256
68, 1, 0
5187, -16722, 2500
0, -3073, 0
1, -2456, 0
24335, 18504, 18504
1, 100, 0
-15360, 9, 0
100, 0, 0
2, 1, 0
-9215, -103, 0
1, 100, 10498
1, 0, 0
-15260, 1, 2313
25700, 25700, -22505
-15293, 9, 2500
700, 0, 0
0, 256, 256
0, 256, 14592
25699, 0, 0
0, 0, 0
-15360, -12952, -12544
356, 0, -9041
353, 0, 2
254, 100, 111
0, 256, 512
100, 2, 15581
-15288, 2313, 0
237, 187, 0
100, 0, 0
514, 0, 0
20833, 2, -3213
2, -15676, 14755
100, 0, 0
11520, 57, 0
0, 0, 0
-12085, -8225, -8225
1, 100, 0
-15293, 9, 2500
-256, 0, 771
-15205, 0, 87
-15293, 9, 10537
15761, 95, 0
-15293, 9, 0
1, 0, 0
2756, 0, -15360
464, 0, 0
1, 100, 0
97, -30327, 0
512, 0, 0
2, 0, -15351
2, 512, 0
2500, 0, -31744
-8245, 13357, -10495
-15293, 9, 9
0, 1, 9
16, 25653, -32668
-21151, 14681, 0
290, 12589, 0
12343, 12343, 0
-9214, 220, 9
2500, 0, 0
7, 25097, 0
100, 0, 31313
0, 0, 9912
29555, 29474, 0
0, 12703, 21331
10537, 0, 9
0, 0, 25600
191, 0, 255
2, 0, 0
528, 1, -26215
0, 2500, 30576
0, 256, -8997
-2816, 200, 39
0, 1, 0
2, 0, -15351
512, 100, 31767
28222, 23892, 0
-256, 39, 2827
0, 1, 100
2500, 0, 0
22734, -17473, -12851
0, 1088, 0
89, 1, -18505
12599, 12337, 0
1, 100, -3292
177, 256, 8902
339, 0, 0
25070, 4097, 0
177, 256, 198
0, 256, 0
6929, 26624, -2711
0, -15311, 0
24158, -31244, 4135
177, 256, 14078
-24673, -24673, -24673
