2903, 0, -31119
2903, -7326, -31119
2903, -7326, -31119
2903, -7326, -31119
2903, -7326, -31119
-24086, 0, 20225
-24086, 11484, 20225
-24086, 11484, 20225
-24086, 11484, 20225
-24086, 11484, 20225
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
-30166, 0, 1879
-30166, -4597, 1879
-30166, -4597, 1879
-30166, -4597, 1879
-30166, -4597, 1879
25119, 0, 19384
25119, -8261, 19384
25119, -8261, 19384
25119, -8261, 19384
25119, -8261, 19384
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
18944, 0, 0
0, 1, 256
-15153, 35, 2694
1, 0, 2500
0, 0, 0
50, 0, 130
18944, 0, 256
-256, 0, 0
59, 13569, 0
510, 0, 2500
0, 0, 1
24832, 0, 25816
769, 100, 2500
-15360, 0, 25609
0, 0, 0
2499, 0, 0
-15353, -4627, -19432
-8759, 0, 16277
-8759, -2933, 16277
-8759, -2933, 16277
-8759, -2933, 16277
-8759, -2933, 16277
-4659, 0, 26050
-4659, 3324, 26050
-4659, 3324, 26050
-4659, 3324, 26050
-4659, 3324, 26050
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
21027, 0, 15335
21027, -25864, 15335
21027, -25864, 15335
21027, -25864, 15335
21027, -25864, 15335
-14355, 0, -24371
-14355, 16274, -24371
-14355, 16274, -24371
-14355, 16274, -24371
-14355, 16274, -24371
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
1, 257, -4864
272, 4096, 0
32514, 181, -26879
10000, 10000, 0
3073, 0, 0
1, 16, 0
-29235, 0, 0
-13116, 1, 196
10000, 0, 256
257, 0, 0
0, 12345, 11559
-767, -6143, 81
-60, 4096, 257
248, 1, 0
1, 0, 0
-15360, -256, 10000
2500, 0, 0
0, -32511, 256
4112, 0, 39
10000, 10000, 0
272, 0, 0
0, -31743, 256
-2828, -2828, -2828
21027, -255, 3838
6, 0, 128
1, 4097, 0
3073, 0, 0
32514, 181, -26879
1, 16, 0
2500, 14392, 0
-8459, 0, 2500
513, 0, 10000
4292, 10023, 10023
-767, -6143, 81
-15164, 0, 16
0, 512, 0
256, 0, 0
0, 4096, 512
0, -2560, 0
0, 0, -4131
256, -256, 0
2500, 0, 0
4352, 7967, 7967
0, -32691, 512
0, 0, 14125
16, 512, 0
3073, 2500, 0
272, 4177, 31232
4292, 10023, 10023
27152, 6886, 21749
0, 10000, 2501
234, 512, 0
10000, 256, 0
1, 39, 4096
27152, 6886, 21749
452, 0, 0
0, 0, 0
-28637, 0, 256
256, 0, 0
21027, 0, 254
0, 0, 256
1281, 0, 221
-13601, 154, -3028
13522, 0, 0
4113, 9, -15321
-15159, 0, -17655
-2828, 0, 500
29641, 29555, 29555
9, 0, 255
25344, 254, 25442
0, 0, 0
28100, 28013, 28013
25344, 254, 25442
-767, -6143, 81
1, -32511, 256
2542, 0, 0
16128, 20985, 16191
-2562, 9, -15276
0, 0, 0
21188, 71, 9
0, 0, 0
10000, 0, 0
14125, 9243, 4147
0, 0, 1
11536, 0, 14386
-8759, 39, 4289
9, 2500, 23
0, 0, 0
0, 0, 64
254, -7968, -7968
-23808, 32374, -860
0, 0, 0
0, 0, 0
255, 0, 2500
1, 5376, 0
1, 228, 0
9009, 4096, 51
17604, 30452, 12591
256, 10758, 0
32514, 181, -26879
1, 16, 0
272, 4096, 0
-15104, 15659, 16250
33, 0, 181
2500, -17945, -6305
-15360, 0, 9
10000, -217, 4096
10000, 10000, 0
27152, 6886, 21749
-4860, 4333, -4627
1, 196, 0
-14957, -2364, 0
45, 0, 10000
10000, 0, 0
4096, 0, 39
0, 0, 0
-3838, -3599, -3599
0, 0, 2500
11520, 0, 56
-2933, 0, 2499
291, 0, 0
0, -15558, -24198
-30205, 9615, 0
-30205, 9615, 0
-30205, 9615, 0
-30205, 9615, 29088
-30205, 9615, 29088
22168, 23976, 0
22168, 23976, 0
22168, 23976, 0
22168, 23976, 6851
22168, 23976, 6851
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
26578, 16369, 0
26578, 16369, 0
26578, 16369, 0
26578, 16369, -8280
26578, 16369, -8280
-21448, -10096, 0
-21448, -10096, 0
-21448, -10096, 0
-21448, -10096, 31032
-21448, -10096, 31032
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
-15164, 9, 13
0, -15360, 13
2532, 0, 4883
1, 0, 0
-15360, 9, 0
87, 0, -21491
0, 512, 0
0, 512, -28747
0, 0, 0
0, 2, 0
-15105, 536, 0
-21504, 13, -12283
2, 0, 0
2, 0, 1799
87, 0, 0
26424, -17567, -22025
0, 512, -23759
-4, -13724, 18540
87, 0, -15347
0, 0, 0
0, 0, 0
-21448, -2953, 0
87, 0, 21261
0, 0, 2500
0, 256, -31098
729, 0, -11776
0, 0, 2500
83, -15360, 0
2, 0, 4883
-105, 255, 14221
-20480, -21422, 0
