-29117, -9261, 0
-29117, -9261, 13024
-29117, -9261, 13024
-29117, -9261, 13024
-29117, -9261, 13024
-23328, 15829, 0
-23328, 15829, -31397
-31050, 5380, 0
-31050, 5380, -2822
28429, -5708, 0
28429, -5708, -25881
28429, -5708, -25881
28429, -5708, -25881
28429, -5708, -25881
32300, -12533, 0
32300, -12533, -18895
32300, -12533, -18895
32300, -12533, -18895
32300, -12533, -18895
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
22347, 30368, 0
22347, 30368, -2451
22347, 30368, -2451
22347, 30368, -2451
22347, 30368, -2451
22721, 1536, 0
22721, 1536, -9739
22721, 1536, -9739
22721, 1536, -9739
22721, 1536, -9739
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
356, 257, 0
0, 0, 0
256, 257, -12288
5794, 14768, 0
