-11250, 0
-11250, -7114
-11250, -7114
-11250, -7114
-11250, -7114
-24412, 0
-24412, 9010
-25165, 0
-25165, -26607
-25165, -26607
-25165, -26607
-25165, -26607
30835, 0
30835, -14588
30835, -14588
30835, -14588
30835, -14588
0, 0
0, 0
0, 0
0, 0
0, 0
-26331, 0
-26331, -18966
-26331, -18966
-26331, -18966
-26331, -18966
-12156, 0
-12156, 6755
13231, 0
13231, -2438
13231, -2438
13231, -2438
13231, -2438
-11679, 0
-11679, -7284
-11679, -7284
-11679, -7284
-11679, -7284
0, 0
0, 0
0, 0
0, 0
0, 0
24289, 0
24289, -16847
24289, -16847
24289, -16847
24289, -16847
-7202, 0
-7202, 428
-15849, 0
-15849, 0
-15849, 0
-15849, -5245
-15849, -5245
-3975, 0
-3975, 0
-3975, 0
-3975, -13421
-3975, -13421
0, 0
0, 0
0, 0
0, 0
0, 0
-2783, 0
-2783, 0
-2783, 0
-2783, 31521
-2783, 31521
-16070, 0
-16070, 0
-16070, 0
-16070, 11217
-16070, 11217
0, 0
0, 0
0, 0
0, 0
0, 0
10000, 0
