13627, -18650, 0, 0
13627, -18650, -28986, 23439
13627, -18650, -28986, 23439
13627, -18650, -28986, 23439
13627, -18650, -28986, 23439
-1099, 31672, 0, 0
-1099, 31672, 18382, -28827
-1099, 31672, 18382, -28827
-1099, 31672, 18382, -28827
-1099, 31672, 18382, -28827
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-30923, 28287, 0, 0
-30923, 28287, -25571, 11747
-30923, 28287, -25571, 11747
-30923, 28287, -25571, 11747
-30923, 28287, -25571, 11747
-27820, 20170, 0, 0
-27820, 20170, 27849, 14045
-30837, -4222, 0, 0
-30837, -4222, -11512, -24651
-30837, -4222, -11512, -24651
-30837, -4222, -11512, -24651
-30837, -4222, -11512, -24651
-1548, 30068, 0, 0
-1548, 30068, 23655, -26586
-1548, 30068, 23655, -26586
-1548, 30068, 23655, -26586
-1548, 30068, 23655, -26586
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
27977, 5330, 0, 0
27977, 5330, 6675, -24729
27977, 5330, 6675, -24729
27977, 5330, 6675, -24729
27977, 5330, 6675, -24729
16683, -15766, 0, 0
16683, -15766, -14218, 1461
16683, -15766, -14218, 1461
16683, -15766, -14218, 1461
16683, -15766, -14218, 1461
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-256, 256, 0, 0
1, 14714, 31326, -21843
410, 0, 0, 0
0, 0, 0, 4135
1, 0, 1, 255
-254, 0, 0, 0
52, 0, 0, 0
1025, 0, 0, 0
-23716, -23645, -23645, -23645
29952, 27732, 85, 0
0, 256, 0, 9984
1, 0, 0, 0
0, 0, 0, 4135
-20124, 0, 708, -21064
11520, 0, 256, 31937
255, 255, 0, 0
0, 0, 0, 0
128, 0, 0, 0
-256, 1, 0, 256
0, 0, 0, 0
11520, 51, 0, 0
1040, 3402, 1, 0
1, 256, 255, 0
0, 0, 0, 0
0, 7168, 8904, -31272
767, 0, 0, 0
4352, 0, 0, 1
-28416, 17809, 17733, -32126
1, 0, 0, 0
0, 15360, 134, 0
0, 0, 32513, 0
4, 19532, 19532, 19532
0, 0, 100, 0
256, -20811, 256, 0
1, 0, 255, 11520
-5376, -5141, -5141, -5141
17408, 17476, 17476, 17476
254, 31744, 1, 0
29952, 18582, 6909, 30198
-7985, -20092, 26408, 18903
0, 27391, 160, 0
-1, 0, 0, 256
11520, 54, 0, 0
500, 0, 13056, 48
45, 20, 0, 256
0, 0, 256, -29230
75, 0, 0, 0
1, 0, 1, 255
29940, 0, 0, 0
-18994, 0, 0, 1
0, 0, 255, 0
0, 1, 0, 9984
22616, 22616, 22616, 22616
0, 0, 1, 0
-6446, 221, 0, 0
14136, 306, -1, 0
256, 0, 0, 0
0, 17219, 17219, 17219
0, 0, -28928, -28785
255, 0, 0, 10239
0, 13824, 137, 4135
256, 0, 0, 13568
1, 0, 11520, 13875
0, -2305, 353, 4135
0, -28672, -28528, -28528
29952, 27732, 12845, 7222
0, 0, 0, 4135
2816, 0, 257, 31937
1, 0, 1, 256
-30837, 1154, 0, 0
1, 0, 1, 511
239, 0, 0, 9984
0, 0, 0, 1
212, 0, 0, 0
256, 0, 0, 1
0, 0, 0, 1
0, 0, 0, 4135
25624, 0, 0, 0
256, 0, 0, 1
268, 0, 0, 0
1, 0, -26879, 4623
11520, 0, 256, 31937
-19279, 29945, -10379, 24502
0, 256, -32126, -24702
1, -28800, 0, 0
-30976, -17877, -12063, -3946
0, 0, 100, 0
1, 0, 0, 0
68, 256, 0, 256
0, 256, 0, 0
0, 0, 0, 0
3913, 0, 0, 0
0, 4239, -4431, 12816
0, 0, 0, 1
-512, 0, 0, 0
100, 100, 0, 0
1, 100, 0, 0
5, 1, 0, 255
0, 13824, 137, 295
0, 204, 0, 0
0, 0, 0, 0
1, 0, 100, 0
0, 0, 0, 4135
9900, -30070, -30070, -30070
0, 16384, 23901, 93
30900, -10001, 0, 0
30900, -10001, 19115, -2601
30900, -10001, 19115, -2601
30900, -10001, 19115, -2601
30900, -10001, 19115, -2601
10532, -741, 0, 0
10532, -741, 11844, -12732
10532, -741, 11844, -12732
10532, -741, 11844, -12732
10532, -741, 11844, -12732
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-16297, 28041, 0, 0
-16297, 28041, 11709, 21953
-16297, 28041, 11709, 21953
-16297, 28041, 11709, 21953
-16297, 28041, 11709, 21953
-860, -2887, 0, 0
-860, -2887, 5735, 6815
-860, -2887, 5735, 6815
-860, -2887, 5735, 6815
-860, -2887, 5735, 6815
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
495, 0, 0, 0
100, 0, 100, 0
25700, 0, 25674, 10752
100, 0, 0, 0
385, 25700, 0, 0
22116, 22102, 22102, -769
1792, 7, 0, 25600
100, 14, 0, 0
100, 1, 0, 257
-32001, 13357, 14644, 10000
30677, 32224, 0, 0
30677, 32224, -17729, 0
30677, 32224, -17729, 0
30677, 32224, -17729, 29642
30677, 32224, -17729, 29642
31304, -19640, 0, 0
31304, -19640, 8187, 0
31304, -19640, 8187, 0
31304, -19640, 8187, 7918
31304, -19640, 8187, 7918
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
-9979, 11102, 0, 0
-9979, 11102, 664, 0
-9979, 11102, 664, 0
-9979, 11102, 664, 24208
-9979, 11102, 664, 24208
8698, -24218, 0, 0
8698, -24218, 27648, 0
8698, -24218, 27648, 0
8698, -24218, 27648, -15317
8698, -24218, 27648, -15317
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
13874, 13108, 1, 17990
-10835, -25701, 771, 771
0, -16128, -8370, 0
4, 0, 0, 9984
511, 0, 0, 256
13869, 13878, 13878, 0
1, 0, 0, 256
1, 0, 0, 0
-255, 256, 0, 0
30677, 0, 256, 3874
-1024, 252, 0, 0
-17848, 25795, 1, 16
0, 0, 0, 0
215, 0, 255, 13362
234, 0, 1, 0
257, 257, 257, 257
-9979, 11102, 16674, 9984
0, 0, 0, -2314
0, 0, 0, 0
4, 0, 0, 9984
1, 0, -29952, 257
-5398, 256, 9984, 0
421, 12160, 220, 0
