8763, -12585
8763, -12585
8763, -12585
8763, -12585
8763, -12585
14617, -13244
14617, -13244
14617, -13244
14617, -13244
14617, -13244
0, 0
0, 0
0, 0
0, 0
0, 0
18728, 28739
18728, 28739
18728, 28739
18728, 28739
18728, 28739
23479, -21642
23479, -21642
23479, -21642
23479, -21642
23479, -21642
0, 0
0, 0
0, 0
0, 0
0, 0
255, 2500
-9294, -28506
-9294, -28506
-9294, -28506
-9294, -28506
-9294, -28506
-12636, 8470
-28259, -18423
-28259, -18423
-28259, -18423
-28259, -18423
-28259, -18423
-26265, -18997
-26265, -18997
-26265, -18997
-26265, -18997
-26265, -18997
0, 0
0, 0
0, 0
0, 0
0, 0
-218, -12174
-218, -12174
-218, -12174
-218, -12174
-218, -12174
13155, -31747
13155, -31747
13155, -31747
13155, -31747
13155, -31747
0, 0
0, 0
0, 0
0, 0
0, 0
512, 1024
-20389, -21342
-20389, -21342
-20389, -21342
-20389, -21342
-20389, -21342
9674, -31726
9674, -31726
9674, -31726
9674, -31726
9674, -31726
0, 0
0, 0
0, 0
0, 0
0, 0
4291, -7096
4291, -7096
4291, -7096
4291, -7096
4291, -7096
2776, 26065
2776, 26065
2776, 26065
2776, 26065
2776, 26065
0, 0
0, 0
0, 0
0, 0
0, 0
926, 4
0, -11574
-15615, 1
0, 256
12055, 0
